cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0015a_NC,c0015a_CONS,c0015a_EXTRACT,c0015a_SOB,c0015a_AUTSOINS,c0015a_RADIO,c1599a_NC,c1599a_CONS,c1599a_EXTRACT,c1599a_SOB,c1599a_AUTSOINS,c1599a_RADIO
2016,110312,110343042,9,21,,,,,,,,,,,,
2016,110312,110343042,10,21,,,,,,,,,,,,
2016,110312,110343042,11,21,,,,,,,,,,,,
2016,110312,110343049,2,21,,,,,,,,,,,,
2016,110312,110343049,4,21,,,,,,,,,,,,
2016,110312,110343049,6,21,,,,,,,,,,,,
2016,110312,110343049,9,21,,,,,,,,,,,,
2016,110312,110343049,11,21,,,,,,,,,,,,
2016,110312,110343049,12,21,,,,,,,,,,,,
2016,110313,110343018,6,21,,,,,,,,,,,,
2016,110316,110343020,2,21,,,,,,,,,,,,
2016,110316,110343020,6,21,,,,,,,,,,,,
2016,110316,110343020,8,21,,,,,,,,,,,,
2016,110403,110442026,3,21,73,79,37,36,6,,86,97,73,20,4,
2016,110403,110442026,4,21,79,80,44,35,1,,209,217,116,99,2,
2016,110403,110442026,5,21,129,130,74,52,4,,166,170,126,41,3,
2016,110403,110442026,6,21,129,132,104,17,11,,211,232,154,58,20,
2016,110403,110442026,7,21,38,42,26,5,11,,218,222,53,90,79,
2016,110403,110442026,8,21,70,78,44,25,9,,115,124,74,42,8,
2016,110403,110442026,9,21,132,140,89,31,20,,280,300,112,152,36,
2016,110403,110442026,10,21,170,176,79,17,80,,268,282,169,65,48,
2016,110403,110442026,11,21,58,61,51,5,5,,262,303,179,96,26,
2016,110403,110442026,12,21,49,53,1,5,7,,268,271,172,64,35,
2016,110412,110442032,7,21,,,,,,,,,,,,
2016,110412,110442032,9,21,,,,,,,,,,,,
2016,110412,110442032,12,21,,,,,,,,,,,,
2016,110503,110543023,1,21,,,,,,,,,,,,
2016,110503,110543023,8,21,,,,,,,,,,,,
2016,110505,110551029,1,21,,,,,,,,,,,,
2016,110505,110551029,2,21,,,,,,,,,,,,
2016,110505,110551029,3,21,,,,,,,,,,,,
2016,110505,110551029,4,21,,,,,,,,,,,,
2016,110505,110551029,5,21,,,,,,,,,,,,
2016,110505,110551029,6,21,,,,,,,,,,,,
2016,110505,110551029,7,21,,,,,,,,,,,,
2016,110505,110551029,8,21,,,,,,,,,,,,
2016,110505,110551029,9,21,,,,,,,,,,,,
2016,110505,110551029,10,21,,,,,,,,,,,,
2016,110505,110551029,11,21,,,,,,,,,,,,
2016,110505,110551029,12,21,,,,,,,,,,,,
2016,120111,120143053,1,21,,,,,,,,,,,,
2016,120111,120143053,3,21,,,,,,,,,,,,
2016,120111,120143053,5,21,,,,,,,,,,,,
2016,120111,120143053,6,21,,,,,,,,,,,,
2016,120111,120143053,7,21,,,,,,,,,,,,
2016,120111,120143053,9,21,,,,,,,,,,,,
2016,120111,120143053,10,21,,,,,,,,,,,,
2016,120111,120143053,11,21,,,,,,,,,,,,
2016,120113,120141044,1,21,,,,,,,,,,,,
2016,120113,120141044,2,21,,,,,,,,,,,,
2016,120113,120141044,3,21,,,,,,,,,,,,
2016,120113,120141044,4,21,,,,,,,,,,,,
2016,120113,120141044,5,21,,,,,,,,,,,,
2016,120113,120141044,6,21,,,,,,,,,,,,
2016,120113,120141044,7,21,,,,,,,,,,,,
2016,120113,120141044,8,21,,,,,,,,,,,,
2016,120113,120141044,9,21,,,,,,,,,,,,
2016,120113,120141044,10,21,,,,,,,,,,,,
2016,130213,130243024,2,21,,,,,,,,,,,,
2016,130213,130243024,4,21,,,,,,,,,,,,
2016,130213,130243024,10,21,,,,,,,,,,,,
2016,130305,130342008,1,21,,,,,,,,,,,,
2016,130305,130342008,9,21,,,,,,,,,,,,
2016,140101,140142019,1,21,,,,,,,,,,,,
2016,140101,140142019,2,21,,,,,,,,,,,,
2016,140101,140142019,3,21,,,,,,,,,,,,
2016,140101,140142019,4,21,,,,,,,,,,,,
2016,140101,140142019,5,21,,,,,,,,,,,,
2016,140101,140142019,6,21,,,,,,,,,,,,
2016,140101,140142019,7,21,,,,,,,,,,,,
2016,140101,140142019,8,21,,,,,,,,,,,,
2016,140101,140142019,9,21,,,,,,,,,,,,
2016,140101,140142019,10,21,,,,,,,,,,,,
2016,140101,140142019,11,21,,,,,,,,,,,,
2016,140101,140142019,12,21,,,,,,,,,,,,
2016,140101,140142028,1,21,4,8,2,4,2,,30,48,27,11,10,
2016,140101,140142028,2,21,6,9,5,2,2,,35,62,8,33,21,
2016,140101,140142028,3,21,8,12,3,4,5,,41,76,11,33,32,
2016,140101,140142028,4,21,4,4,3,1,,,42,59,17,23,,
2016,140101,140142028,5,21,2,2,,1,1,,24,53,18,16,19,
2016,140101,140142028,6,21,2,2,1,,1,,31,46,11,25,10,
2016,140101,140142028,7,21,5,5,1,5,,,22,30,4,14,7,
2016,140101,140142028,8,21,,,,,,,17,30,6,14,10,
2016,140101,140142028,9,21,11,11,2,7,2,,22,35,7,20,8,
2016,140101,140142028,10,21,2,2,,2,,,31,38,4,14,20,
2016,140101,140142028,11,21,8,9,1,3,15,,33,42,5,25,12,
2016,140101,140142028,12,21,2,2,,1,1,,13,17,3,6,8,
2016,140101,140143007,1,21,,,,,,,,,,,,
2016,140101,140143007,2,21,,,,,,,,,,,,
2016,140101,140143007,3,21,,,,,,,,,,,,
2016,140101,140143007,4,21,,,,,,,,,,,,
2016,140101,140143007,5,21,,,,,,,,,,,,
2016,140101,140143007,6,21,,,,,,,,,,,,
2016,140101,140143007,7,21,,,,,,,,,,,,
2016,140101,140143007,8,21,,,,,,,,,,,,
2016,140101,140143010,1,21,,,,,,,,,,,,
2016,140101,140143010,2,21,,,,,,,,,,,,
2016,140101,140143010,3,21,,,,,,,,,,,,
2016,140101,140143010,4,21,,,,,,,,,,,,
2016,140101,140143010,5,21,,,,,,,,,,,,
2016,140101,140143010,6,21,,,,,,,,,,,,
2016,140101,140143010,8,21,,,,,,,,,,,,
2016,140101,140143010,9,21,,,,,,,,,,,,
2016,140101,140143010,10,21,,,,,,,,,,,,
2016,140101,140143010,11,21,,,,,,,,,,,,
2016,140101,140143013,1,21,,,,,,,4,4,2,2,,
2016,140101,140143013,2,21,12,25,,23,2,,3,3,,3,,
2016,140101,140143013,3,21,3,3,,3,,,23,48,5,34,8,
2016,140101,140143013,4,21,5,5,2,4,,,14,21,2,17,4,
2016,140101,140143013,5,21,30,56,5,46,5,,4,4,1,3,,
2016,140101,140143013,6,21,2,2,1,1,,,15,28,,17,9,1
2016,140101,140143013,8,21,3,5,1,4,,,20,28,2,20,8,
2016,140101,140143013,9,21,4,5,2,3,,,15,25,,18,7,
2016,140101,140143013,10,21,5,6,,6,,,19,29,,26,3,1
2016,140101,140143013,11,21,14,21,1,19,1,,7,13,4,8,1,
2016,140101,140143013,12,21,16,27,,24,3,,4,7,2,5,,
2016,140101,140143014,1,21,,,,,,,,,,,,
2016,140101,140143014,2,21,,,,,,,,,,,,
2016,140101,140143014,3,21,,,,,,,,,,,,
2016,140101,140143014,4,21,,,,,,,,,,,,
2016,140101,140143014,5,21,,,,,,,,,,,,
2016,140101,140143014,6,21,,,,,,,,,,,,
2016,140101,140143014,7,21,,,,,,,,,,,,
2016,140101,140143014,8,21,,,,,,,,,,,,
2016,140101,140143014,9,21,,,,,,,,,,,,
2016,140101,140143014,10,21,,,,,,,,,,,,
2016,140101,140143014,11,21,,,,,,,,,,,,
2016,140101,140143029,1,21,,,,,,,,,,,,
2016,140101,140143029,2,21,,,,,,,,,,,,
2016,140101,140143029,3,21,,,,,,,,,,,,
2016,140101,140143029,4,21,,,,,,,,,,,,
2016,140101,140143029,5,21,,,,,,,,,,,,
2016,140101,140143029,6,21,,,,,,,,,,,,
2016,140101,140143029,7,21,,,,,,,,,,,,
2016,140101,140143029,8,21,9,9,6,4,,,28,30,10,24,4,
2016,140101,140143029,9,21,,,,,,,,,,,,
2016,140101,140143029,10,21,,,,,,,,,,,,
2016,140101,140143029,11,21,,,,,,,,,,,,
2016,140101,140143029,12,21,,,,,,,,,,,,
2016,140101,140143034,1,21,,,,,,,,,,,,
2016,140101,140143034,2,21,,,,,,,,,,,,
2016,140101,140143034,3,21,,,,,,,,,,,,
2016,140101,140143034,4,21,,,,,,,,,,,,
2016,140101,140143034,5,21,,,,,,,,,,,,
2016,140101,140143034,6,21,,,,,,,,,,,,
2016,140101,140143034,7,21,,,,,,,,,,,,
2016,140101,140143034,8,21,,,,,,,,,,,,
2016,140101,140143034,9,21,,,,,,,,,,,,
2016,140101,140152026,1,21,,,,,,,,,,,,
2016,140101,140152026,2,21,,,,,,,,,,,,
2016,140101,140152026,3,21,,,,,,,,,,,,
2016,140101,140152026,4,21,,,,,,,,,,,,
2016,140101,140152026,5,21,,,,,,,,,,,,
2016,140101,140152026,6,21,,,,,,,,,,,,
2016,140101,140152026,7,21,,,,,,,,,,,,
2016,140101,140152026,8,21,,,,,,,,,,,,
2016,140101,140152026,9,21,,,,,,,,,,,,
2016,140101,140152026,10,21,,,,,,,,,,,,
2016,140101,140152026,11,21,,,,,,,,,,,,
2016,140101,140152026,12,21,,,,,,,,,,,,
2016,140202,140242040,1,21,,,,,,,,,,,,
2016,140202,140242040,2,21,,,,,,,,,,,,
2016,140202,140242040,3,21,,,,,,,,,,,,
2016,140202,140242040,4,21,,,,,,,,,,,,
2016,140202,140242040,5,21,,,,,,,,,,,,
2016,140202,140242040,6,21,,,,,,,,,,,,
2016,140202,140242040,7,21,,,,,,,,,,,,
2016,140202,140242040,8,21,,,,,,,,,,,,
2016,140202,140242040,9,21,,,,,,,,,,,,
2016,140202,140242040,10,21,,,,,,,,,,,,
2016,140202,140242040,11,21,,,,,,,,,,,,
2016,140202,140242040,12,21,,,,,,,,,,,,
2016,140301,140342003,1,21,,,,,,,,,,,,
2016,140301,140342003,2,21,,,,,,,,,,,,
2016,140301,140342003,3,21,,,,,,,,,,,,
2016,140301,140342003,4,21,,,,,,,,,,,,
2016,140301,140342003,5,21,,,,,,,,,,,,
2016,140301,140342003,7,21,,,,,,,,,,,,
2016,140301,140342003,8,21,,,,,,,,,,,,
2016,140301,140342003,9,21,,,,,,,,,,,,
2016,140301,140342003,10,21,,,,,,,,,,,,
2016,140301,140342003,11,21,,,,,,,,,,,,
2016,140301,140342003,12,21,,,,,,,,,,,,
2016,140409,140441018,12,21,,,,,,,,,,,,
2016,140409,140442028,11,21,,,,,,,,,,,,
2016,140413,140451310,1,21,,,,,,,,,,,,
2016,140413,140451310,2,21,,,,,,,,,,,,
2016,140413,140451310,3,21,,,,,,,,,,,,
2016,140413,140451310,4,21,,,,,,,,,,,,
2016,140413,140451310,5,21,,,,,,,,,,,,
2016,140413,140451310,6,21,,,,,,,,,,,,
2016,140413,140451310,7,21,,,,,,,,,,,,
2016,140413,140451310,8,21,,,,,,,,,,,,
2016,140413,140451310,9,21,,,,,,,,,,,,
2016,140413,140451310,10,21,,,,,,,,,,,,
2016,140413,140451310,11,21,,,,,,,,,,,,
2016,140413,140451310,12,21,,,,,,,,,,,,
2016,140414,140441401,1,21,,,,,,,,,,,,
2016,140414,140441401,2,21,,,,,,,,,,,,
2016,140414,140441401,3,21,,,,,,,,,,,,
2016,140414,140441401,4,21,,,,,,,,,,,,
2016,140414,140441401,5,21,,,,,,,,,,,,
2016,140414,140441401,6,21,,,,,,,,,,,,
2016,140414,140441401,7,21,,,,,,,,,,,,
2016,140414,140441401,8,21,,,,,,,,,,,,
2016,140414,140441401,9,21,,,,,,,,,,,,
2016,140414,140441401,10,21,,,,,,,,,,,,
2016,140414,140441401,11,21,,,,,,,,,,,,
2016,210101,210143014,1,21,,,,,,,,,,,,
2016,210101,210143014,2,21,,,,,,,,,,,,
2016,210101,210143014,3,21,,,,,,,,,,,,
2016,210101,210143014,4,21,,,,,,,,,,,,
2016,210101,210143014,5,21,,,,,,,,,,,,
2016,210101,210143014,6,21,,,,,,,,,,,,
2016,210101,210143014,7,21,,,,,,,,,,,,
2016,210101,210143014,8,21,,,,,,,,,,,,
2016,210101,210143014,9,21,,,,,,,,,,,,
2016,210101,210143014,10,21,,,,,,,,,,,,
2016,210101,210143014,11,21,,,,,,,,,,,,
2016,210223,210241003,1,21,,,,,,,,,,,,
2016,210223,210241003,2,21,,,,,,,,,,,,
2016,210223,210241003,3,21,,,,,,,,,,,,
2016,210223,210241003,4,21,,,,,,,,,,,,
2016,210223,210241003,5,21,,,,,,,,,,,,
2016,210223,210241003,6,21,,,,,,,,,,,,
2016,210223,210241003,7,21,,,,,,,,,,,,
2016,210223,210241003,8,21,,,,,,,,,,,,
2016,210223,210241003,9,21,,,,,,,,,,,,
2016,210223,210241003,10,21,,,,,,,,,,,,
2016,210223,210241003,11,21,,,,,,,,,,,,
2016,210223,210241003,12,21,,,,,,,,,,,,
2016,210409,210451017,6,21,,,,,,,,,,,,
2016,210409,210451017,8,21,,,,,,,,,,,,
2016,210409,210451017,9,21,,,,,,,,,,,,
2016,210409,210451017,10,21,,,,,,,,,,,,
2016,210409,210451017,11,21,,,,,,,,,,,,
2016,210409,210451017,12,21,,,,,,,,,,,,
2016,210417,210442020,1,21,,,,,,,,,,,,
2016,210417,210442020,2,21,,,,,,,,,,,,
2016,210417,210442020,3,21,,,,,,,,,,,,
2016,210417,210442020,4,21,,,,,,,,,,,,
2016,210417,210442020,5,21,,,,,,,,,,,,
2016,210417,210442020,6,21,,,,,,,,,,,,
2016,210417,210442020,7,21,,,,,,,,,,,,
2016,210417,210442020,8,21,,,,,,,,,,,,
2016,210417,210442020,9,21,,,,,,,,,,,,
2016,210417,210442020,10,21,,,,,,,,,,,,
2016,210417,210442020,11,21,,,,,,,,,,,,
2016,210417,210442020,12,21,,,,,,,,,,,,
2016,220110,220141016,1,21,,,,,,,,,,,,
2016,220110,220141016,2,21,,,,,,,,,,,,
2016,220110,220141016,3,21,,,,,,,,,,,,
2016,220110,220141016,4,21,,,,,,,,,,,,
2016,220110,220141016,5,21,,,,,,,,,,,,
2016,220110,220141016,6,21,,,,,,,,,,,,
2016,220110,220141016,7,21,,,,,,,,,,,,
2016,220110,220141016,8,21,,,,,,,,,,,,
2016,220110,220141016,9,21,,,,,,,,,,,,
2016,220110,220141016,10,21,,,,,,,,,,,,
2016,220110,220141016,11,21,,,,,,,,,,,,
2016,220118,220151026,1,21,,,,,,,,,,,,
2016,220118,220151026,2,21,,,,,,,,,,,,
2016,220118,220151026,3,21,,,,,,,,,,,,
2016,220118,220151026,4,21,,,,,,,,,,,,
2016,220118,220151026,5,21,,,,,,,,,,,,
2016,220118,220151026,6,21,,,,,,,,,,,,
2016,220118,220151026,7,21,,,,,,,,,,,,
2016,220118,220151026,8,21,,,,,,,,,,,,
2016,220118,220151026,9,21,,,,,,,,,,,,
2016,220118,220151026,10,21,,,,,,,,,,,,
2016,220118,220151026,11,21,,,,,,,,,,,,
2016,220206,220241012,1,21,,,,,,,,,,,,
2016,220206,220241012,2,21,,,,,,,,,,,,
2016,220206,220241012,3,21,,,,,,,,,,,,
2016,220206,220241012,4,21,,,,,,,,,,,,
2016,220206,220241012,5,21,,,,,,,,,,,,
2016,220206,220241012,6,21,,,,,,,,,,,,
2016,220206,220241012,7,21,,,,,,,,,,,,
2016,220206,220241012,8,21,,,,,,,,,,,,
2016,220206,220241012,9,21,,,,,,,,,,,,
2016,220206,220241012,10,21,,,,,,,,,,,,
2016,220206,220241012,11,21,,,,,,,,,,,,
2016,220308,220341011,1,21,,,,,,,,,,,,
2016,220308,220341011,2,21,,,,,,,,,,,,
2016,220308,220341011,3,21,,,,,,,,,,,,
2016,220308,220341011,4,21,,,,,,,,,,,,
2016,220308,220341011,5,21,,,,,,,,,,,,
2016,220308,220341011,6,21,,,,,,,,,,,,
2016,220308,220341011,7,21,,,,,,,,,,,,
2016,220308,220341011,8,21,,,,,,,,,,,,
2016,220308,220341011,9,21,,,,,,,,,,,,
2016,220308,220341011,10,21,,,,,,,,,,,,
2016,220308,220342018,1,21,,,,,,,,,,,,
2016,220308,220342018,2,21,,,,,,,,,,,,
2016,220308,220342018,3,21,,,,,,,,,,,,
2016,220308,220342018,4,21,,,,,,,,,,,,
2016,220308,220342018,5,21,,,,,,,,,,,,
2016,220308,220342018,6,21,,,,,,,,,,,,
2016,220308,220342018,7,21,,,,,,,,,,,,
2016,220308,220342018,8,21,,,,,,,,,,,,
2016,220308,220342018,10,21,,,,,,,,,,,,
2016,220308,220342018,11,21,,,,,,,,,,,,
2016,220403,220442039,4,21,,,,,,,,,,,,
2016,220403,220442039,5,21,,,,,,,,,,,,
2016,220403,220442039,6,21,,,,,,,,,,,,
2016,220403,220442039,7,21,,,,,,,,,,,,
2016,220403,220442039,8,21,,,,,,,,,,,,
2016,220403,220442039,9,21,,,,,,,,,,,,
2016,220403,220442039,10,21,,,,,,,,,,,,
2016,220403,220442039,11,21,,,,,,,,,,,,
2016,310101,310142031,2,21,,,,,,,,,,,,
2016,310101,310142031,4,21,,,,,,,,,,,,
2016,310101,310142031,5,21,,,,,,,,,,,,
2016,310101,310142031,7,21,,,,,,,,,,,,
2016,310101,310142031,8,21,,,,,,,,,,,,
2016,310101,310142031,9,21,,,,,,,,,,,,
2016,310101,310143018,1,21,,,,,,,,,,,,
2016,310101,310143018,3,21,,,,,,,,,,,,
2016,310101,310143018,4,21,,,,,,,,,,,,
2016,310101,310143018,5,21,,,,,,,,,,,,
2016,310101,310143018,9,21,,,,,,,,,,,,
2016,310101,310143018,10,21,,,,,,,,,,,,
2016,310101,310143018,11,21,,,,,,,,,,,,
2016,310234,310242042,1,21,,,,,,,,,,,,
2016,310234,310242042,2,21,,,,,,,,,,,,
2016,310234,310242042,3,21,,,,,,,,,,,,
2016,310234,310242042,11,21,,,,,,,,,,,,
2016,310315,310342030,2,21,,,,,,,,,,,,
2016,310315,310342030,4,21,,,,,,,,,,,,
2016,310315,310342030,6,21,,,,,,,,,,,,
2016,310315,310342030,7,21,,,,,,,,,,,,
2016,310315,310342030,9,21,,,,,,,,,,,,
2016,310315,310342030,10,21,,,,,,,,,,,,
2016,330115,330141019,1,21,,,,,,,,,,,,
2016,330115,330141019,2,21,,,,,,,,,,,,
2016,330115,330141019,3,21,,,,,,,,,,,,
2016,330115,330141019,4,21,,,,,,,,,,,,
2016,330115,330141019,5,21,,,,,,,,,,,,
2016,330115,330141019,6,21,,,,,,,,,,,,
2016,330115,330141019,7,21,,,,,,,,,,,,
2016,330115,330141019,8,21,,,,,,,,,,,,
2016,330115,330141019,9,21,,,,,,,,,,,,
2016,330115,330141019,10,21,,,,,,,,,,,,
2016,330115,330141019,11,21,,,,,,,,,,,,
2016,330115,330141019,12,21,,,,,,,,,,,,
2016,330409,330451050,2,21,,,,,,,,,,,,
2016,330409,330451050,3,21,,,,,,,,,,,,
2016,330409,330451050,4,21,,,,,,,,,,,,
2016,330409,330451050,5,21,,,,,,,,,,,,
2016,340112,340141020,1,21,4,7,4,,,,12,18,12,,,
2016,340112,340141020,2,21,1,4,0,1,,,4,17,,4,,
2016,340112,340141020,3,21,2,3,2,,,,21,29,15,6,,
2016,340112,340141020,4,21,,,,,,,5,7,3,2,,
2016,340112,340141020,5,21,0,,,,,,5,7,3,2,,
2016,340112,340141020,6,21,,,,,,,,,,,,
2016,340112,340141020,7,21,,,,,,,,,,,,
2016,340112,340141020,8,21,,,,,,,,,,,,
2016,340112,340141020,9,21,,,,,,,,,,,,
2016,340112,340141020,10,21,,,,,,,,,,,,
2016,340112,340141020,11,21,,,,,,,,,,,,
2016,340112,340141020,12,21,,,,,,,,,,,,
2016,340113,340141022,1,21,,,,,,,,,,,,
2016,340113,340141022,2,21,,,,,,,,,,,,
2016,340113,340141022,3,21,,,,,,,,,,,,
2016,340113,340141022,4,21,,,,,,,,,,,,
2016,340113,340141022,5,21,,,,,,,,,,,,
2016,340113,340141022,6,21,,,,,,,,,,,,
2016,340113,340141022,7,21,,,,,,,,,,,,
2016,340113,340141022,8,21,,,,,,,,,,,,
2016,340113,340141022,9,21,,,,,,,,,,,,
2016,340113,340141022,10,21,,,,,,,,,,,,
2016,340113,340141022,11,21,,,,,,,,,,,,
2016,340113,340141022,12,21,,,,,,,,,,,,
2016,340114,340141023,1,21,,,,,,,,,,,,
2016,340114,340141023,2,21,,,,,,,,,,,,
2016,340114,340141023,3,21,,,,,,,,,,,,
2016,340114,340141023,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,340114,340141023,5,21,,,,,,,,,,,,
2016,340114,340141023,6,21,,,,,,,,,,,,
2016,340114,340141023,7,21,,,,,,,,,,,,
2016,340114,340141023,8,21,,,,,,,,,,,,
2016,340114,340141023,9,21,,,,,,,,,,,,
2016,340114,340141023,10,21,,,,,,,,,,,,
2016,340114,340141023,11,21,,,,,,,,,,,,
2016,340114,340141023,12,21,,,,,,,,,,,,
2016,340115,340143025,1,21,,,,,,,,,,,,
2016,340115,340143025,2,21,,,,,,,,,,,,
2016,340115,340143025,3,21,,,,,,,,,,,,
2016,340115,340143025,4,21,,,,,,,,,,,,
2016,340115,340143025,5,21,,,,,,,,,,,,
2016,340115,340143025,6,21,,,,,,,,,,,,
2016,340115,340143025,7,21,,,,,,,,,,,,
2016,340115,340143025,8,21,,,,,,,,,,,,
2016,340115,340143025,9,21,,,,,,,,,,,,
2016,340115,340143025,10,21,,,,,,,,,,,,
2016,340115,340143025,11,21,,,,,,,,,,,,
2016,340115,340143025,12,21,,,,,,,,,,,,
2016,340116,340141026,1,21,,,,,,,,,,,,
2016,340116,340141026,2,21,,,,,,,,,,,,
2016,340116,340141026,3,21,,,,,,,,,,,,
2016,340116,340141026,4,21,,,,,,,,,,,,
2016,340116,340141026,5,21,,,,,,,,,,,,
2016,340116,340141026,6,21,,,,,,,,,,,,
2016,340116,340141026,7,21,,,,,,,,,,,,
2016,340116,340141026,8,21,,,,,,,,,,,,
2016,340116,340141026,9,21,,,,,,,,,,,,
2016,340116,340141026,10,21,,,,,,,,,,,,
2016,340116,340141026,11,21,,,,,,,,,,,,
2016,340116,340141026,12,21,,,,,,,,,,,,
2016,340116,340151027,1,21,,,,,,,,,,,,
2016,340116,340151027,2,21,,,,,,,,,,,,
2016,340116,340151027,3,21,,,,,,,,,,,,
2016,340116,340151027,4,21,,,,,,,,,,,,
2016,340116,340151027,5,21,,,,,,,,,,,,
2016,340116,340151027,6,21,,,,,,,,,,,,
2016,340116,340151027,7,21,,,,,,,,,,,,
2016,340116,340151027,8,21,,,,,,,,,,,,
2016,340116,340151027,9,21,,,,,,,,,,,,
2016,340116,340151027,10,21,,,,,,,,,,,,
2016,340116,340151027,11,21,,,,,,,,,,,,
2016,340116,340151027,12,21,,,,,,,,,,,,
2016,340117,340151028,1,21,,,,,,,,,,,,
2016,340117,340151028,2,21,,,,,,,,,,,,
2016,340117,340151028,3,21,,,,,,,,,,,,
2016,340117,340151028,4,21,,,,,,,,,,,,
2016,340117,340151028,5,21,,,,,,,,,,,,
2016,340117,340151028,6,21,,,,,,,,,,,,
2016,340117,340151028,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,340117,340151028,8,21,,,,,,,,,,,,
2016,340117,340151028,9,21,,,,,,,,,,,,
2016,340117,340151028,10,21,,,,,,,,,,,,
2016,340117,340151028,11,21,,,,,,,,,,,,
2016,340117,340151028,12,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,340118,340141029,1,21,,,,,,,,,,,,
2016,340118,340141029,2,21,,,,,,,,,,,,
2016,340118,340141029,3,21,,,,,,,,,,,,
2016,340118,340141029,4,21,,,,,,,,,,,,
2016,340118,340141029,5,21,,,,,,,,,,,,
2016,340118,340141029,6,21,,,,,,,,,,,,
2016,340118,340141029,7,21,,,,,,,,,,,,
2016,340118,340141029,8,21,,,,,,,,,,,,
2016,340118,340141029,9,21,,,,,,,,,,,,
2016,340118,340141029,10,21,,,,,,,,,,,,
2016,340118,340141029,11,21,,,,,,,,,,,,
2016,340118,340141029,12,21,,,,,,,,,,,,
2016,340119,340141031,1,21,,,,,,,,,,,,
2016,340119,340141031,2,21,,,,,,,,,,,,
2016,340119,340141031,3,21,,,,,,,,,,,,
2016,340119,340141031,4,21,,,,,,,,,,,,
2016,340119,340141031,5,21,,,,,,,,,,,,
2016,340119,340141031,6,21,,,,,,,,,,,,
2016,340119,340141031,7,21,,,,,,,,,,,,
2016,340119,340141031,8,21,,,,,,,,,,,,
2016,340119,340141031,9,21,,,,,,,,,,,,
2016,340119,340141031,10,21,,,,,,,,,,,,
2016,340119,340141031,11,21,,,,,,,,,,,,
2016,340119,340152032,1,21,,,,,,,,,,,,
2016,340119,340152032,2,21,,,,,,,,,,,,
2016,340119,340152032,3,21,,,,,,,,,,,,
2016,340119,340152032,4,21,,,,,,,,,,,,
2016,340119,340152032,5,21,,,,,,,,,,,,
2016,340119,340152032,6,21,,,,,,,,,,,,
2016,340119,340152032,7,21,,,,,,,,,,,,
2016,340119,340152032,8,21,,,,,,,,,,,,
2016,340119,340152032,9,21,,,,,,,,,,,,
2016,340119,340152032,10,21,,,,,,,,,,,,
2016,340119,340152032,11,21,,,,,,,,,,,,
2016,340119,340152032,12,21,,,,,,,,,,,,
2016,340306,340361005,1,21,,,,,,,,,,,,
2016,340306,340361005,2,21,,,,,,,,,,,,
2016,340306,340361005,3,21,,,,,,,,,,,,
2016,340306,340361005,4,21,,,,,,,,,,,,
2016,340306,340361005,5,21,,,,,,,,,,,,
2016,340306,340361005,6,21,,,,,,,,,,,,
2016,340306,340361005,7,21,,,,,,,,,,,,
2016,340306,340361005,8,21,,,,,,,,,,,,
2016,340306,340361005,9,21,,,,,,,,,,,,
2016,340306,340361005,10,21,,,,,,,,,,,,
2016,340306,340361005,11,21,,,,,,,,,,,,
2016,340306,340361005,12,21,,,,,,,,,,,,
2016,340306,340361006,1,21,,,,,,,,,,,,
2016,340306,340361006,2,21,,,,,,,,,,,,
2016,340306,340361006,3,21,,,,,,,,,,,,
2016,340306,340361006,4,21,,,,,,,,,,,,
2016,340306,340361006,5,21,,,,,,,,,,,,
2016,340306,340361006,6,21,,,,,,,,,,,,
2016,340306,340361006,7,21,,,,,,,,,,,,
2016,340306,340361006,8,21,,,,,,,,,,,,
2016,340306,340361006,9,21,,,,,,,,,,,,
2016,340306,340361006,10,21,,,,,,,,,,,,
2016,340306,340361006,12,21,,,,,,,,,,,,
2016,350126,350153055,2,21,,,,,,,,,,,,
2016,350126,350153055,3,21,,,,,,,,,,,,
2016,350126,350153055,4,21,,,,,,,,,,,,
2016,350126,350153055,5,21,,,,,,,,,,,,
2016,350126,350153055,6,21,,,,,,,,,,,,
2016,350126,350153055,7,21,,,,,,,,,,,,
2016,350126,350153055,8,21,,,,,,,,,,,,
2016,350126,350153055,10,21,,,,,,,,,,,,
2016,350126,350153055,11,21,,,,,,,,,,,,
2016,350126,350153055,12,21,,,,,,,,,,,,
2016,350128,350153032,1,21,,,,,,,,,,,,
2016,350128,350153032,2,21,,,,,,,,,,,,
2016,350128,350153032,3,21,,,,,,,,,,,,
2016,350128,350153032,4,21,,,,,,,,,,,,
2016,350128,350153032,5,21,,,,,,,,,,,,
2016,350128,350153032,6,21,,,,,,,,,,,,
2016,350128,350153032,7,21,,,,,,,,,,,,
2016,350128,350153032,8,21,,,,,,,,,,,,
2016,350128,350153032,9,21,,,,,,,,,,,,
2016,350128,350153032,10,21,,,,,,,,,,,,
2016,350128,350153032,11,21,,,,,,,,,,,,
2016,350128,350153032,12,21,,,,,,,,,,,,
2016,350146,350141044,7,21,,,,,,,,,,,,
2016,350146,350141044,8,21,,,,,,,,,,,,
2016,350146,350141044,9,21,,,,,,,,,,,,
2016,350146,350141044,10,21,,,,,,,,,,,,
2016,350146,350141044,12,21,,,,,,,,,,,,
