cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cTOT_CONS_NC,cTOT_CONS,cTOT_ORD_PRES,cORD_SERV,cORD_FACT,cBS
2016,430405,430442013,01,21,,,,,,
2016,430405,430442013,02,21,,,,,,
2016,430405,430442013,03,21,,,,,,
2016,430405,430442013,04,21,,,,,,
2016,430405,430442013,06,21,,,,,,
2016,430405,430442013,07,21,78,78,78,78,78,
2016,430405,430442013,08,21,78,78,78,78,78,0
2016,430405,430442013,09,21,168,168,168,168,168,0
2016,440112,440151027,01,21,93,94,91,91,91,0
2016,440112,440151027,02,21,139,139,139,139,139,0
2016,440112,440151027,03,21,96,96,96,96,96,0
2016,440112,440151027,04,21,,,,,,
2016,440112,440151027,05,21,76,76,70,70,70,0
2016,440112,440151027,06,21,0,0,0,0,0,0
2016,440112,440151027,07,21,,,,,,
2016,440112,440151027,08,21,80,80,79,76,76,0
2016,440112,440151027,09,21,238,238,225,215,215,0
2016,440112,440151027,10,21,0,0,0,0,0,0
2016,440112,440151027,11,21,154,154,135,135,0,0
2016,440112,440151027,12,21,100,100,95,79,79,0
2016,440301,440341001,01,21,49,50,50,,,
2016,440301,440341001,02,21,108,160,160,,,
2016,440301,440341001,03,21,83,83,83,,,
2016,440301,440341001,04,21,25,25,25,,,
2016,440301,440341001,05,21,34,34,30,15,15,
2016,440301,440341001,06,21,48,49,46,26,25,1
2016,440301,440341001,07,21,59,62,61,47,47,
2016,440301,440341001,08,21,108,116,116,47,44,
2016,440301,440341001,09,21,128,132,123,46,43,3
2016,440301,440341001,10,21,104,108,108,27,21,6
2016,440301,440341001,11,21,45,49,21,15,15,0
2016,440301,440341001,12,21,97,126,91,61,59,2
2016,440315,440352031,05,21,122,122,122,,,
2016,440409,440451026,01,21,66,71,60,52,52,0
2016,440409,440451026,02,21,80,86,80,61,61,0
2016,440409,440451026,03,21,97,100,97,75,75,0
2016,440409,440451026,04,21,86,90,75,70,70,0
2016,440409,440451026,05,21,75,75,64,60,60,0
2016,440409,440451026,06,21,79,82,61,61,61,0
2016,440409,440451026,07,21,104,109,92,74,74,0
2016,440409,440451026,08,21,146,150,150,130,130,0
2016,440409,440451026,09,21,171,174,152,130,130,0
2016,440409,440451026,10,21,72,75,72,54,54,0
2016,440409,440451026,11,21,97,100,90,81,81,0
2016,440409,440451026,12,21,65,72,70,65,65,0
2016,440507,440541010,02,21,123,130,23,23,23,
2016,440507,440541010,03,21,94,108,26,26,26,
2016,440507,440541010,05,21,63,71,24,24,,
2016,440507,440541010,06,21,91,104,26,26,26,
2016,440507,440541010,07,21,109,118,26,26,26,
2016,440507,440541010,08,21,53,60,40,12,,
2016,440507,440541010,09,21,63,70,70,20,20,
2016,440507,440541010,10,21,74,82,21,21,,
2016,440507,440541010,11,21,89,93,46,,,
2016,440507,440541010,12,21,69,76,26,26,,
2016,440507,440543025,04,21,107,110,24,,,
2016,440507,440543025,05,21,91,100,,,,
2016,440507,440543025,06,21,92,99,,,,
2016,440507,440551024,01,21,67,149,67,,,
2016,440507,440551024,02,21,80,80,80,,,
2016,440507,440551024,03,21,98,98,98,,,
2016,440507,440551024,04,21,59,59,59,,,
2016,440507,440551024,05,21,82,82,82,,,
2016,440507,440551024,06,21,78,78,78,,,
2016,440507,440551024,07,21,99,99,99,,,
2016,440507,440551024,08,21,133,133,133,,,
2016,440507,440551024,09,21,80,80,80,,,
2016,440507,440551024,10,21,88,88,88,,,
2016,440507,440551024,11,21,55,55,55,,,
2016,440507,440551024,12,21,95,95,95,,,
2016,440513,440542027,01,21,245,273,,,,
2016,440513,440542027,02,21,211,224,,,,
2016,440513,440542027,03,21,251,268,,,,
2016,440513,440542027,04,21,179,205,205,,,
2016,440513,440542027,05,21,157,185,,,,
2016,440513,440542027,06,21,220,269,,,,
2016,440513,440542027,07,21,221,270,,,,
2016,440513,440542027,08,21,314,350,350,,,
2016,440513,440542027,09,21,266,292,,,,
2016,440513,440542027,10,21,245,283,,,,
2016,440513,440542027,11,21,262,327,,,,
2016,440513,440542027,12,21,269,335,,,,
2016,510101,510141005,01,21,1222,1232,1231,1231,1208,23
2016,510101,510141005,02,21,1557,1562,1555,1464,1444,20
2016,510101,510141005,03,21,1111,1111,1111,1000,984,16
2016,510101,510141005,04,21,1008,1008,997,802,800,2
2016,510101,510141005,05,21,867,871,861,693,679,14
2016,510101,510141005,06,21,751,754,748,746,737,9
2016,510101,510141005,07,21,1014,1024,990,637,625,12
2016,510101,510141005,08,21,1348,1348,1273,646,622,24
2016,510101,510141005,09,21,949,953,943,625,603,22
2016,510101,510141005,10,21,887,892,884,686,677,9
2016,510101,510141005,11,21,973,975,962,689,674,15
2016,510101,510141005,12,21,1154,1154,1154,708,687,21
2016,510101,510142009,01,21,366,372,,,,
2016,510101,510142009,02,21,466,468,,,,
2016,510101,510142009,03,21,242,245,,,,
2016,510101,510142009,04,21,317,319,,,,
2016,510101,510142009,05,21,178,180,,,,
2016,510101,510142009,06,21,242,246,,,,
2016,510101,510142009,07,21,301,308,,,,
2016,510101,510142009,08,21,397,401,,,,
2016,510101,510142009,09,21,306,310,,,,
2016,510101,510142009,10,21,413,417,,,,
2016,510101,510142009,11,21,544,559,,,,
2016,510101,510142009,12,21,389,393,,,,
2016,510101,510142024,08,21,13,13,,,,
2016,510101,510142024,09,21,28,28,,,,
2016,510101,510142024,10,21,54,56,,,,
2016,510101,510142024,11,21,34,36,,,,
2016,510101,510142025,02,21,83,85,,,,
2016,510101,510142025,03,21,82,87,,,,
2016,510101,510142025,04,21,103,124,,,,
2016,510101,510142025,05,21,63,63,,,,
2016,510101,510142025,06,21,65,88,,,,
2016,510101,510142025,07,21,90,108,,,,
2016,510101,510142025,08,21,94,118,,,,
2016,510101,510142025,09,21,86,109,,,,
2016,510101,510142025,10,21,80,94,,,,
2016,510101,510142025,11,21,118,132,,,,
2016,510101,510142025,12,21,106,142,,,,
2016,510101,510142026,06,21,43,67,,,,
2016,510101,510142026,07,21,143,144,,,,
2016,510101,510142026,08,21,190,209,,,,
2016,510101,510142026,12,21,144,163,,,,
2016,510218,510241028,01,21,,,,,,
2016,510218,510241028,02,21,38,41,41,41,41,0
2016,510218,510241028,03,21,39,44,44,44,44,0
2016,510218,510241028,04,21,50,57,59,59,59,
2016,510218,510241028,05,21,55,58,56,56,56,0
2016,510218,510241028,06,21,78,78,72,72,72,0
2016,510218,510241028,07,21,80,87,76,76,0,0
2016,510218,510241028,08,21,92,105,105,102,102,0
2016,510218,510241028,09,21,63,63,63,63,63,0
2016,510218,510241028,10,21,61,62,62,62,62,0
2016,510218,510241028,11,21,59,59,57,57,57,0
2016,510218,510241028,12,21,98,98,98,98,98,0
2016,510218,510251029,01,21,,,,,,
2016,510218,510251029,02,21,96,96,96,77,77,0
2016,510218,510251029,03,21,64,64,64,64,64,0
2016,510218,510251029,04,21,54,54,54,52,52,0
2016,510218,510251029,05,21,52,52,52,41,41,0
2016,510218,510251029,06,21,74,74,74,68,68,0
2016,510218,510251029,07,21,73,75,74,70,70,0
2016,510218,510251029,08,21,102,103,103,98,98,0
2016,510218,510251029,09,21,56,56,56,53,53,0
2016,510218,510251029,10,21,52,53,53,50,50,0
2016,510218,510251029,11,21,64,64,64,59,59,0
2016,510218,510251029,12,21,82,83,82,78,78,0
2016,510618,510641022,01,21,136,136,145,145,145,0
2016,510618,510641022,02,21,193,193,248,248,248,0
2016,510618,510641022,03,21,133,133,281,281,281,0
2016,510618,510641022,04,21,134,134,177,177,177,0
2016,510618,510641022,05,21,135,135,114,114,114,0
2016,510618,510641022,06,21,149,149,211,211,211,0
2016,510618,510641022,07,21,163,164,216,216,216,0
2016,510618,510641022,08,21,152,153,241,241,241,0
2016,510618,510641022,09,21,121,122,205,205,205,0
2016,510618,510641022,10,21,152,152,220,220,220,0
2016,510618,510641022,11,21,199,199,233,233,233,0
2016,510618,510641022,12,21,244,245,237,237,237,0
2016,510701,510743033,02,21,210,210,158,155,,
2016,510701,510743033,03,21,275,290,,,,
2016,510701,510743033,04,21,174,190,190,187,,
2016,510701,510743033,05,21,182,192,,,,
2016,510701,510743033,06,21,208,208,,,,
2016,510701,510743033,07,21,194,204,,,,
2016,510716,510741031,01,21,114,114,114,114,114,
2016,510716,510741031,02,21,129,129,129,129,129,
2016,510716,510741031,03,21,132,132,132,132,132,
2016,510716,510741031,04,21,122,122,122,122,122,
2016,510716,510741031,05,21,148,148,148,148,138,10
2016,510716,510741031,06,21,126,126,126,126,126,
2016,510716,510741031,07,21,155,163,163,163,163,
2016,510716,510741031,08,21,207,213,213,213,213,
2016,510716,510741031,09,21,204,204,204,204,204,
2016,510716,510741031,10,21,286,286,286,286,286,
2016,510716,510741031,11,21,21,261,259,259,259,
2016,510716,510741031,12,21,392,398,209,209,209,
2016,510717,510741022,01,21,96,96,96,92,92,
2016,510717,510741022,02,21,144,145,140,140,140,0
2016,510717,510741022,03,21,163,164,162,151,151,
2016,510717,510741022,04,21,98,100,100,97,97,
2016,510717,510741022,05,21,66,66,66,65,65,0
2016,510717,510741022,06,21,58,58,58,50,50,
2016,510717,510741022,07,21,83,85,79,79,79,
2016,510717,510741022,08,21,93,96,96,90,90,
2016,510717,510741022,09,21,95,95,95,70,70,
2016,510717,510741022,10,21,76,78,70,67,67,
2016,510717,510741022,11,21,130,131,131,120,120,
2016,510717,510741022,12,21,139,141,140,129,129,
2016,520102,520142005,01,21,239,266,266,,,
2016,520102,520142005,02,21,219,239,239,,,
2016,520102,520142005,03,21,254,254,,,,
2016,520102,520142005,04,21,269,269,,,,
2016,520102,520142005,05,21,217,230,230,229,,
2016,520102,520142005,06,21,180,197,197,195,,
2016,520102,520142005,07,21,217,244,243,243,,
2016,520102,520142005,08,21,293,318,311,311,,
2016,520102,520142005,09,21,237,255,249,249,,
2016,520102,520142005,10,21,256,272,265,263,,
2016,520102,520142005,11,21,276,315,313,311,,
2016,520102,520142005,12,21,257,275,272,272,,
2016,520102,520153007,01,21,74,93,,,,
2016,520102,520153007,02,21,120,147,,,,
2016,520102,520153007,03,21,129,164,,,,
2016,520102,520153007,04,21,90,117,,,,
2016,520102,520153007,05,21,87,111,,,,
2016,520102,520153007,06,21,108,116,,,,
2016,520102,520153007,07,21,99,124,,,,
2016,520102,520153007,08,21,114,134,,,,
2016,520102,520153007,09,21,94,120,,,,
2016,520102,520153007,10,21,95,130,,,,
2016,520102,520153007,11,21,66,111,,,,
2016,520102,520153007,12,21,108,131,,,,
2016,520104,520151011,01,21,105,107,100,70,70,
2016,520104,520151011,02,21,110,113,90,75,74,1
2016,520104,520151011,03,21,127,129,120,83,81,2
2016,520104,520151011,04,21,105,107,98,72,71,1
2016,520104,520151011,05,21,112,112,100,80,78,2
2016,520104,520151011,06,21,98,98,85,71,70,1
2016,520104,520151011,07,21,84,84,65,38,38,
2016,520104,520151011,08,21,83,83,75,44,44,
2016,520104,520151011,09,21,51,51,38,32,32,
2016,520104,520151011,10,21,64,65,60,46,46,
2016,520104,520151011,11,21,100,104,90,79,79,
2016,520104,520151011,12,21,124,125,100,98,,
2016,520502,520541003,01,21,262,262,40,40,40,0
2016,520502,520541003,02,21,384,384,130,130,130,0
2016,520502,520541003,03,21,271,271,130,130,130,0
2016,520502,520541003,04,21,249,249,190,190,190,0
2016,520502,520541003,05,21,186,186,127,127,127,0
2016,520502,520541003,06,21,195,195,110,110,110,0
2016,520502,520541003,07,21,152,152,110,110,110,0
2016,520502,520541003,08,21,134,134,128,128,128,0
2016,520502,520541003,09,21,120,120,76,76,76,0
2016,520502,520541003,10,21,140,141,85,85,85,0
2016,520502,520541003,11,21,140,140,98,98,98,0
2016,520502,520541003,12,21,142,142,45,45,45,0
2016,520502,520551005,01,21,27,30,27,27,27,0
2016,520502,520551005,02,21,57,58,58,58,58,0
2016,520502,520551005,03,21,35,36,36,36,36,0
2016,520502,520551005,04,21,51,53,53,53,53,0
2016,520502,520551005,05,21,64,66,66,66,66,
2016,520502,520551005,06,21,15,18,16,16,16,0
2016,520502,520551005,07,21,38,40,38,38,38,
2016,520502,520551005,08,21,38,39,39,39,39,0
2016,520502,520551005,09,21,33,35,35,35,35,0
2016,520502,520551005,10,21,68,68,44,44,44,0
2016,520502,520551005,11,21,37,37,28,28,28,0
2016,520502,520551005,12,21,25,27,27,27,27,0
2016,520503,520551014,01,21,366,399,399,,,
2016,520503,520551014,02,21,340,361,361,,,
2016,520503,520551014,03,21,325,341,349,,,
2016,520503,520551014,04,21,339,351,351,,,
2016,520503,520551014,05,21,331,344,344,,,
2016,520503,520551014,06,21,238,302,302,,,
2016,520503,520551014,07,21,243,290,290,,,
2016,520503,520551014,08,21,280,310,310,,,
2016,520503,520551014,09,21,228,260,260,,,
2016,520503,520551014,10,21,207,234,234,,,
2016,520503,520551014,11,21,217,255,255,,,
2016,520503,520551014,12,21,113,151,151,,,
2016,520505,520541017,01,21,158,169,138,129,129,0
2016,520505,520541017,02,21,219,222,162,150,150,0
2016,520505,520541017,03,21,282,289,218,173,172,1
2016,520505,520541017,04,21,149,152,141,107,107,0
2016,520505,520541017,05,21,169,169,124,119,118,1
2016,520505,520541017,06,21,73,73,70,62,62,0
2016,520505,520541017,07,21,187,187,153,149,149,
2016,520505,520541017,08,21,122,125,112,93,93,0
2016,520505,520541017,09,21,129,131,129,119,119,0
2016,520505,520541017,10,21,132,133,112,97,97,
2016,520505,520541017,11,21,125,125,120,89,89,
2016,520505,520541017,12,21,104,104,100,80,80,0
2016,520507,520551023,01,21,41,42,42,42,40,2
2016,520507,520551023,02,21,61,61,61,,,
2016,520507,520551023,03,21,50,50,47,,,
2016,520507,520551023,04,21,80,80,80,,,
2016,520507,520551023,05,21,77,77,73,,,
2016,520507,520551023,06,21,114,116,116,,,
2016,520507,520551023,07,21,93,94,94,0,,
2016,520507,520551023,08,21,109,110,99,,,
2016,520507,520551023,09,21,24,24,24,24,24,0
2016,520507,520551023,10,21,83,83,68,68,68,0
2016,520507,520551023,11,21,41,41,41,41,41,0
2016,520507,520551023,12,21,64,64,59,,,
2016,520518,520541045,01,21,796,823,801,784,784,0
2016,520518,520541045,02,21,812,834,824,791,791,0
2016,520518,520541045,03,21,521,566,522,497,497,0
2016,520518,520541045,04,21,688,702,698,653,653,0
2016,520518,520541045,05,21,462,477,468,407,407,0
2016,520518,520541045,06,21,636,651,624,467,467,0
2016,520518,520541045,07,21,655,676,669,513,513,0
2016,520518,520541045,08,21,720,745,745,697,697,0
2016,520518,520541045,09,21,589,613,605,577,577,0
2016,520518,520541045,10,21,504,526,519,479,479,0
2016,520518,520541045,11,21,561,584,582,453,453,0
2016,520518,520541045,12,21,532,544,536,479,479,0
2016,520518,520543051,01,21,92,114,114,0,,
2016,520518,520543051,02,21,117,118,114,,,
2016,520518,520543051,03,21,155,156,156,,,
2016,520518,520543051,04,21,100,105,101,,,
2016,520518,520543051,05,21,92,102,102,,,
2016,520518,520543051,06,21,140,173,173,,,
2016,520518,520543051,07,21,131,137,137,0,,
2016,520518,520543051,08,21,75,98,98,,,
2016,520518,520543051,09,21,46,107,107,,,
2016,520518,520543051,10,21,102,102,102,,,
2016,520518,520543051,11,21,144,144,144,,,
2016,520518,520543051,12,21,133,137,137,,,
2016,520520,520552059,01,21,134,135,135,,,
2016,520520,520552059,02,21,127,144,144,,,
2016,520520,520552059,03,21,195,195,156,,,
2016,520520,520552059,04,21,226,226,226,,,
2016,520520,520552059,05,21,315,315,184,,,
2016,520520,520552059,06,21,144,231,231,,,
2016,520520,520552059,07,21,333,498,498,,,
2016,520520,520552059,08,21,259,262,262,,,
2016,520520,520552059,09,21,150,156,156,,,
2016,520520,520552059,10,21,302,302,296,,,
2016,520520,520552059,11,21,122,152,152,,,
2016,520520,520552059,12,21,192,192,156,,,
2016,520521,520541061,01,21,182,187,186,183,183,0
2016,520521,520541061,02,21,170,173,170,168,167,1
2016,520521,520541061,03,21,209,213,211,208,206,2
2016,520521,520541061,04,21,219,221,218,210,210,0
2016,520521,520541061,05,21,166,170,170,165,164,1
2016,520521,520541061,06,21,217,220,219,217,217,0
2016,520521,520541061,07,21,271,275,273,270,270,0
2016,520521,520541061,08,21,216,221,217,215,215,0
2016,520521,520541061,09,21,168,171,171,165,164,1
2016,520521,520541061,10,21,190,193,190,185,185,0
2016,520521,520541061,11,21,177,181,180,176,176,0
2016,520521,520541061,12,21,152,155,155,152,150,2
2016,610217,610252023,01,21,58,58,55,55,,
2016,610217,610252023,02,21,33,42,42,42,,
2016,610217,610252023,03,21,49,49,49,,,
2016,610217,610252023,04,21,40,40,40,0,,
2016,610217,610252023,05,21,50,50,50,,,
2016,610217,610252023,06,21,28,28,,,,
2016,610217,610252023,07,21,19,20,20,,,
2016,610217,610252023,10,21,18,18,,,,
2016,610217,610252023,11,21,21,21,21,,,
2016,610217,610252023,12,21,11,11,11,,,
2016,610302,610343028,01,21,110,137,137,,,
2016,610302,610343028,02,21,93,139,,,,
2016,610302,610343028,03,21,22,37,,,,
2016,610302,610343028,04,21,115,154,,,,
2016,610302,610343028,05,21,120,158,,,,
2016,610303,610341005,01,21,168,168,10,10,,
2016,610303,610341005,02,21,147,147,,,,
2016,610303,610341005,03,21,148,148,2,2,2,
2016,610303,610341005,04,21,177,177,2,2,2,
2016,610303,610341005,05,21,247,247,,,,
2016,610303,610341005,06,21,157,157,6,6,6,
2016,610303,610341005,07,21,246,247,247,,,
2016,610303,610341005,08,21,108,108,108,,,
2016,610303,610341005,09,21,765,765,765,,,
2016,610303,610341005,10,21,658,658,658,,,
2016,610303,610341005,11,21,592,592,,,,
2016,610303,610341005,12,21,980,980,96,96,96,
2016,610317,610341004,01,21,137,139,139,,,
2016,610317,610341004,02,21,37,37,,,,
2016,610317,610341004,03,21,54,61,,,,
2016,610317,610341004,04,21,132,132,,,,
2016,610317,610341004,05,21,231,231,,,,
2016,610317,610341004,06,21,62,62,,,,
2016,610317,610341004,07,21,135,135,,,,
2016,610317,610341004,08,21,108,108,,,,
2016,610317,610341004,09,21,165,168,,,,
2016,610317,610341004,10,21,163,166,,,,
2016,610317,610341004,11,21,239,239,,,,
2016,610317,610341004,12,21,333,333,,,,
2016,610408,610441008,01,21,103,103,4,4,,
2016,610408,610441008,02,21,63,63,1,1,1,
2016,610408,610441008,03,21,50,50,,,,
2016,610408,610441008,04,21,62,63,,,,
2016,610408,610441008,05,21,45,45,14,14,14,
2016,610408,610441008,06,21,58,58,47,47,47,
2016,610408,610441008,07,21,47,47,42,42,42,
2016,610408,610441008,08,21,51,51,45,45,45,
2016,610408,610441008,09,21,59,59,59,49,49,
2016,610408,610441008,10,21,25,25,21,21,21,
2016,610408,610441008,12,21,74,74,67,67,67,
2016,610709,610751026,01,21,200,219,219,102,102,
2016,610709,610751026,02,21,23,23,23,,,
2016,610709,610751026,03,21,35,35,35,35,,
2016,610709,610751026,04,21,124,124,124,,,
2016,610709,610751026,05,21,142,142,142,,,
2016,610709,610751026,06,21,122,126,126,126,126,
2016,610709,610751026,07,21,178,178,,,,
2016,610709,610751026,08,21,229,229,229,,,
2016,610709,610751026,09,21,178,178,178,,,
2016,610709,610751026,10,21,182,182,182,,,
2016,610709,610751026,11,21,111,113,113,,,
2016,610709,610751026,12,21,120,128,128,,,
2016,620106,620141023,09,21,119,119,,,,
2016,620106,620141023,10,21,52,52,52,33,33,
2016,620106,620141023,11,21,86,86,86,53,53,
2016,620106,620141023,12,21,71,71,71,,,
2016,620119,620141025,02,21,13,13,13,9,9,
2016,620119,620141025,03,21,4,4,4,3,3,
2016,620119,620141025,04,21,17,17,12,10,10,
2016,620119,620141025,05,21,30,30,30,23,23,
2016,620119,620141025,06,21,15,15,15,4,4,
2016,620119,620141025,07,21,29,29,29,9,9,
2016,620119,620141025,08,21,14,14,14,14,14,
2016,620119,620141025,09,21,64,64,64,64,64,
2016,620119,620141025,11,21,9,9,9,,,
2016,620119,620141025,12,21,20,20,20,,,
2016,620205,620241007,01,21,15,15,11,11,11,
2016,620205,620241007,02,21,22,22,22,22,22,
2016,620205,620241007,04,21,128,162,162,130,130,
2016,620205,620241007,05,21,143,172,143,143,143,
2016,620205,620241007,08,21,80,80,80,80,80,
2016,620205,620241007,09,21,61,61,61,61,61,
2016,620205,620241007,10,21,66,66,34,34,1,1
2016,620205,620241007,11,21,89,89,89,89,89,
2016,620209,620251012,01,21,139,141,139,135,135,
2016,620209,620251012,02,21,156,159,158,151,151,
2016,620209,620251012,03,21,98,99,99,98,98,
2016,620209,620251012,04,21,138,138,138,138,138,
2016,620209,620251012,05,21,113,116,114,111,111,
2016,620209,620251012,06,21,105,107,105,103,103,
2016,620209,620251012,07,21,59,61,60,58,58,
2016,620209,620251012,08,21,178,181,180,158,158,
2016,620209,620251012,09,21,142,142,139,132,132,
2016,620209,620251012,10,21,123,127,125,111,111,
2016,620209,620251012,11,21,109,133,107,96,96,
2016,620212,620241016,01,21,454,479,479,454,454,
2016,620212,620241016,02,21,442,442,442,419,419,
2016,620212,620241016,03,21,511,511,511,503,503,
2016,620212,620241016,04,21,507,507,507,507,507,
2016,620212,620241016,05,21,462,462,468,451,451,0
2016,620212,620241016,06,21,224,225,224,119,119,
2016,620212,620241016,07,21,232,232,232,225,225,
2016,620212,620241016,08,21,511,515,515,509,509,0
2016,620212,620241016,09,21,375,375,375,369,369,
2016,620212,620241016,10,21,541,541,541,531,531,
2016,620212,620241016,11,21,296,296,296,292,292,
2016,620302,620352002,01,21,263,273,273,273,273,
2016,620302,620352002,02,21,254,254,101,101,101,0
2016,620302,620352002,03,21,204,204,122,122,122,
2016,620302,620352002,04,21,306,306,106,106,106,
2016,620302,620352002,05,21,288,288,188,188,188,
2016,620302,620352002,06,21,211,211,111,111,111,
2016,620302,620352002,07,21,173,173,173,173,173,
2016,620302,620352002,10,21,230,230,230,230,230,
2016,620302,620352002,11,21,263,263,263,,,
2016,620302,620352002,12,21,159,159,159,,,
2016,620402,620451002,01,21,107,112,95,95,95,
2016,620402,620451002,02,21,219,222,162,162,162,
2016,620402,620451002,03,21,212,212,201,201,201,
2016,620402,620451002,04,21,211,211,211,211,211,
2016,620402,620451002,05,21,188,190,90,90,90,
2016,620402,620451002,06,21,85,85,85,85,85,
2016,620402,620451002,07,21,249,249,30,28,28,
2016,620402,620451002,08,21,255,255,50,50,50,
2016,620402,620451002,09,21,233,233,233,233,233,
2016,620402,620451002,10,21,203,209,95,95,95,
2016,620402,620451002,11,21,210,210,49,49,49,
2016,620402,620451002,12,21,234,236,161,161,161,
2016,630127,630142022,01,21,366,400,,,,
2016,630127,630142022,02,21,364,406,,,,
2016,630127,630142022,03,21,410,435,,,,
2016,630127,630142022,04,21,429,460,,,,
2016,630127,630142022,05,21,376,398,,,,
2016,630127,630142022,07,21,371,371,,,,
2016,630127,630142022,08,21,328,360,,,,
2016,630127,630142022,09,21,263,281,,,,
2016,630127,630142022,10,21,429,447,,,,
2016,630127,630142022,11,21,382,417,,,,
2016,630127,630143043,01,21,442,623,,,,
2016,630127,630143043,02,21,420,602,,,,
2016,630127,630143043,03,21,439,625,435,,,
2016,630127,630143043,04,21,419,578,578,482,,
2016,630127,630143043,06,21,337,436,436,397,397,
2016,630127,630143043,07,21,377,516,516,420,,
2016,630127,630143043,08,21,338,394,394,382,382,
2016,630127,630143043,09,21,333,451,451,390,,
2016,630127,630143043,10,21,224,578,578,,,
2016,630127,630143043,11,21,111,402,402,,,
2016,630127,630143045,04,21,604,604,,,,
2016,630127,630143045,05,21,539,539,,,,
2016,630127,630143045,06,21,668,,,,,
2016,630127,630143045,07,21,186,186,186,,,
2016,630127,630143045,09,21,96,,,,,
2016,630127,630143045,10,21,104,,,,,
2016,630127,630143050,02,21,,,,,,
2016,630127,630143050,05,21,8,,,,,
2016,630127,630143050,06,21,14,14,,,,
2016,630127,630143050,07,21,20,,,,,
2016,630127,630143050,08,21,13,,,,,
2016,630127,630143050,09,21,17,,,,,
2016,630128,630151032,04,21,82,82,,,,
2016,630128,630151032,09,21,29,32,32,29,29,
2016,630128,630151032,10,21,23,23,23,23,23,
2016,630128,630151032,11,21,28,28,28,25,25,
2016,630129,630151027,01,21,34,34,34,14,14,
2016,630129,630151027,02,21,52,52,52,52,52,
2016,630129,630151027,03,21,37,37,36,36,36,
2016,630129,630151027,04,21,13,13,13,13,13,0
2016,630129,630151027,05,21,26,26,26,26,25,1
2016,630129,630151027,06,21,43,43,43,43,39,4
2016,630129,630151027,07,21,17,17,17,17,17,
2016,630129,630151027,08,21,40,40,40,28,27,
2016,630129,630151027,09,21,58,58,58,26,26,
2016,630129,630151027,10,21,27,27,27,27,27,
2016,630129,630151027,11,21,39,39,39,21,21,
2016,630129,630151027,12,21,80,80,80,58,58,
2016,630201,630243006,01,21,242,242,242,242,242,
2016,630201,630243006,02,21,294,294,294,294,294,
2016,630201,630243006,04,21,327,327,327,327,327,0
2016,630201,630243006,06,21,315,315,315,315,315,0
2016,630201,630243006,07,21,37,37,37,37,37,0
2016,630201,630243006,08,21,742,751,751,751,751,
2016,630201,630243006,09,21,693,693,693,693,693,
2016,630201,630243006,12,21,649,649,649,649,649,
2016,630201,630243007,01,21,60,60,60,,,
2016,630201,630243007,02,21,269,269,269,269,269,
2016,630201,630243007,03,21,352,352,352,352,352,
2016,630201,630243007,04,21,43,43,43,43,43,
2016,630201,630243007,05,21,56,57,57,57,57,
2016,630201,630243007,06,21,13,13,13,,,
2016,630201,630243007,07,21,37,37,37,37,37,
2016,630201,630243007,08,21,83,83,83,83,83,0
2016,630201,630243007,09,21,97,98,98,98,98,
2016,630201,630243030,04,21,239,244,244,244,244,
2016,630201,630243030,06,21,123,145,145,145,145,
2016,630201,630243030,07,21,380,381,381,381,381,
2016,630201,630243030,08,21,442,445,445,445,445,
2016,630201,630243030,09,21,675,686,686,686,686,0
2016,630202,630243034,06,21,97,97,,,,
2016,630202,630243034,07,21,346,352,352,352,352,
2016,630202,630243034,08,21,355,376,376,376,376,0
2016,630218,630241014,01,21,98,109,108,101,101,
2016,630218,630241014,02,21,128,128,128,128,128,
2016,630218,630241014,03,21,130,135,134,131,131,0
2016,630218,630241014,04,21,92,100,92,92,86,6
2016,630218,630241014,05,21,202,209,205,201,200,1
2016,630218,630241014,06,21,275,275,272,272,272,
2016,630218,630241014,07,21,185,187,185,185,183,2
2016,630218,630241014,08,21,172,175,155,154,151,3
2016,630218,630241014,09,21,292,314,292,291,289,2
2016,630218,630241014,10,21,226,236,186,185,181,4
2016,630218,630241014,11,21,305,323,272,267,261,6
2016,630218,630241014,12,21,211,220,172,170,166,4
2016,630308,630352015,01,21,62,64,,,,
2016,630308,630352015,03,21,312,312,312,312,,
2016,630308,630352015,04,21,368,368,368,,,
2016,630308,630352015,05,21,61,61,61,,,
2016,630308,630352015,06,21,87,87,,,,
2016,630308,630352015,07,21,340,355,348,,,
2016,630308,630352015,08,21,58,58,,,,
2016,630308,630352015,09,21,90,92,,,,
2016,630308,630352015,10,21,520,520,520,,,
2016,630308,630352015,11,21,86,86,,,,
2016,630308,630352015,12,21,139,139,,,,
2016,630314,630352033,01,21,257,,,,,
2016,640102,640141003,01,21,76,76,67,11,11,0
2016,640102,640141003,02,21,75,75,75,23,23,0
2016,640102,640141003,03,21,183,183,62,45,45,0
2016,640102,640141003,04,21,179,179,179,179,179,0
2016,640102,640141003,05,21,34,34,34,34,34,0
2016,640102,640141003,06,21,101,101,101,33,33,0
2016,640102,640141003,07,21,139,139,139,130,130,0
2016,640102,640141003,08,21,141,141,141,141,141,0
2016,640102,640141003,09,21,126,126,126,123,123,0
2016,640102,640141003,10,21,143,143,143,139,139,0
2016,640102,640141003,11,21,130,130,130,120,120,0
2016,640102,640141003,12,21,166,166,166,160,160,0
2016,640105,640143023,01,21,38,38,38,,,
