cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cPRESM_SDM,cPRESM_QRDM,cPRESM_QU,cPRESM_QP,cPRESM_QRFM,cPRESM_NJRS,cPRESF_SDM,cPRESF_QRDM,cPRESF_QU,cPRESF_QP,cPRESF_QRFM,cPRESF_NJRS,cBP_SDM,cBP_QRDM,cBP_QU,cBP_QP,cBP_QRFM,cBP_NJRS,cEPPI10ml_SDM,cEPPI10ml_QRDM,cEPPI10ml_QU,cEPPI10ml_QP,cEPPI10ml_QRFM,cEPPI10ml_NJRS,cSER10ml_SDM,cSER10ml_QRDM,cSER10ml_QU,cSER10ml_QP,cSER10ml_QRFM,cSER10ml_NJRS,cKITEG_SDM,cKITEG_QRDM,cKITEG_QU,cKITEG_QP,cKITEG_QRFM,cKITEG_NJRS,cKITUG_SDM,cKITUG_QRDM,cKITUG_QU,cKITUG_QP,cKITUG_QRFM,cKITUG_NJRS,cBIOL_SDM,cBIOL_QRDM,cBIOL_QU,cBIOL_QP,cBIOL_QRFM,cBIOL_NJRS,cRPR_CONS_SDM,cRPR_CONS_QRDM,cRPR_CONS_QU,cRPR_CONS_QP,cRPR_CONS_QRFM,cRPR_CONS_NJRS,cTEST1_VIH_SDM,cTEST1_VIH_QRDM,cTEST1_VIH_QU,cTEST1_VIH_QP,cTEST1_VIH_QRFM,cTEST1_VIH_NJRS,cTEST2_VIH_SDM,cTEST2_VIH_QRDM,cTEST2_VIH_QU,cTEST2_VIH_QP,cTEST2_VIH_QRFM,cTEST2_VIH_NJRS,cPLUM_NUT_SDM,cPLUM_NUT_QRDM,cPLUM_NUT_QU,cPLUM_NUT_QP,cPLUM_NUT_QRFM,cPLUM_NUT_NJRS,cAMOX_SDM,cAMOX_QRDM,cAMOX_QU,cAMOX_QP,cAMOX_QRFM,cAMOX_NJRS,cVITA_SDM,cVITA_QRDM,cVITA_QU,cVITA_QP,cVITA_QRFM,cVITA_NJRS,cALB_SDM,cALB_QRDM,cALB_QU,cALB_QP,cALB_QRFM,cALB_NJRS,cLOF_MI_SDM,cLOF_MI_QRDM,cLOF_MI_QU,cLOF_MI_QP,cLOF_MI_QRFM,cLOF_MI_NJRS,cOV_MIC_SDM,cOV_MIC_QRDM,cOV_MIC_QU,cOV_MIC_QP,cOV_MIC_QRFM,cOV_MIC_NJRS,cDEPO_SDM,cDEPO_QRDM,cDEPO_QU,cDEPO_QP,cDEPO_QRFM,cDEPO_NJRS,cMEG_SDM,cMEG_QRDM,cMEG_QU,cMEG_QP,cMEG_QRFM,cMEG_NJRS,cCONC_SDM,cCONC_QRDM,cCONC_QU,cCONC_QP,cCONC_QRFM,cCONC_NJRS,cDIU_SDM,cDIU_QRDM,cDIU_QU,cDIU_QP,cDIU_QRFM,cDIU_NJRS,cIPLN_SDM,cIPLN_QRDM,cIPLN_QU,cIPLN_QP,cIPLN_QRFM,cIPLN_NJRS,cCOXY_SDM,cCOXY_QRDM,cCOXY_QU,cCOXY_QP,cCOXY_QRFM,cCOXY_NJRS
2016,520102,520142005,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,17,,102,,,,,,,,304,,53,,251,,16,,2,,14,,,,,,,,6,,,,6,,18,,2,,16,,,,,,,
2016,520102,520142005,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,13,,89,,,,,,,,251,,70,,181,,14,,1,,13,,,,,,,,6,20,2,,24,,16,10,2,,24,,,,,,,
2016,520102,520142005,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,11,,78,,,,,,,,181,,63,,118,,13,,,,13,,,,,,,,24,,,,24,,24,,,,24,,,,,,,
2016,520102,520142005,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,11,,67,,,,,,,,118,,63,,55,,13,,,,13,,,,,,,,24,,,,24,,24,,2,,22,,,,,,,
2016,520102,520142005,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,21,,46,,,,,,,,55,500,63,,492,,13,,1,,12,,,,,,,,24,,,,24,,22,,3,,19,,,,,,,
2016,520102,520142005,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,25,,21,,,,,,,,492,,67,,425,,12,,,,12,,,,,,,,24,,,,24,,19,,1,,18,,,,,,,
2016,520102,520153007,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,01,21,4,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,297,86,,335,,,,,,,,148,725,175,,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,2,,,,,,,,46,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,146,,189,,,,,,,,698,,199,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,0,,,,,,,,23,200,45,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,115,,74,,,,,,,,499,,210,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,47,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,424,98,,400,,,,,,,,289,690,199,,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,25,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,90,,310,,,,,,,,780,,195,,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,36,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,106,,204,,,,,,,,585,,216,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,20,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,116,,88,,,,,,,,369,,209,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,16,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,327,110,,305,,,,,,,,160,461,215,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,10,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,,98,,207,,,,,,,,406,,198,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,100,26,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,399,125,,481,,,,,,,,208,792,213,,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,26,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,,112,,369,,,,,,,,787,,214,,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,31,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,,99,,270,,,,,,,,573,,283,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520541003,01,21,,100,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,75,,,,,,,,35,,,,35,,76,,,,76,,719,,185,,534,,11,,4,,7,,673,,200,,473,,,,,,,,,,,,,,,,,,,,25,,1,,24,,,,,,,
2016,520502,520541003,02,21,200,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,38,,52,,,,,,,,,100,38,,62,,,,,,,,75,,,,75,,,,,,,,35,,,,35,,76,,,,76,,534,,157,,377,,7,,3,,4,,473,,217,,256,,,,,,,,,,,,,,,,,,,,24,,8,,16,,,,,,,
2016,520502,520541003,03,21,200,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,30,,22,,,,,,,,62,,12,,50,,,,,,,,75,,,,75,,,250,,,250,,35,,,,35,,,,,,,,377,,109,,268,,4,,3,,1,,255,,117,,138,,,,,,,,,,,,,,,,,,,,16,,1,,15,,,,,,,
2016,520502,520541003,04,21,200,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,0,,,,,,,,50,100,31,,119,,,,,,,,75,,,,75,,250,,,,250,,35,,,,35,,250,,,,250,,268,741,180,,829,,1,,,,1,,138,1075,197,2,1014,,,,,,,,,,,,,,,,,,,,15,,3,,12,,,,,,,
2016,520502,520541003,05,21,200,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,35,,115,,,,,,,,75,,,,75,,250,,,,250,,35,,,,35,,250,,,,250,,829,,203,,626,,1,,,,1,,1014,,203,,811,,,,,,,,,,,,,,,,,,,,12,,,,12,,,,,,,
2016,520502,520541003,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,33,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,107,,519,,1,,1,,0,,811,,156,,655,,,,,,,,,,,,,,,,,,,,12,,4,,8,,,,,,,
2016,520502,520541003,07,21,,,,,,,,,,,,,,20,6,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,34,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,,103,,416,,,,,,,,657,,128,,529,,,,,,,,,,,,,,,,,,,,8,,2,,6,,,,,,,
2016,520502,520541003,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,48,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,416,,178,,238,,,,,,,,529,,147,,382,,,,,,,,,,,,,,,,,,,,6,,4,2,0,,,,,,,
2016,520502,520541003,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,30,,,,,,,0,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,654,170,,722,,,,,,,,382,550,124,,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520541003,10,21,9,,,,9,,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,164,,2,,,1000,991,,9,,722,,171,,551,,,,,,,,808,,160,,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520541003,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,,,,,,,,,0,30,,,,,,,75,,36,,39,,,,,,,,42,,,,42,0,9,,,,9,,551,,162,,389,,,,,,,,648,,175,,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520541003,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,18,21,0,,2,,,,2,,40,,,,40,,9,,,,9,,389,,79,,310,,,,,,,,473,,126,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,9,,,,9,,60,60,33,,87,,,,,,,,92,200,74,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,2,,9,,,,9,,87,,39,,48,,,,,,,,208,,41,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,0,,9,,3,,6,,48,,18,,30,,,,,,,,167,,41,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,67,60,40,,87,,,,,,,,106,100,17,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,05,21,,200,20,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,555,,10,,,500,456,,44,,87,90,10,,167,,,,,,,,109,,15,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,06,21,180,,10,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,5,,5,,44,,10,,34,,77,,66,,11,,,,,,,,94,,40,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,07,21,170,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,3,,2,,34,,10,,24,,11,30,3,,38,,,,,,,,54,,13,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,08,21,170,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,24,,,,24,,38,,18,,20,,,,,,,,41,,7,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,09,21,170,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,24,,2,,22,,20,220,60,,180,,,,,,,,51,,14,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,10,21,170,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,473,,77,,22,500,455,,67,,180,,33,,147,,,,,,,,87,,23,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,11,21,170,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,4,,73,,62,,4,,58,,147,,30,,117,,,,,,,,64,,15,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520502,520551005,12,21,170,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,2,,71,,58,,4,,54,,117,80,100,,97,,,,,,,,49,,10,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,10,,18,,42,,8,,34,,101,,50,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,9,,9,,34,,7,,27,,51,,49,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,111,14,,106,,27,114,14,,127,,1,350,65,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,7,,99,,127,,14,,113,,287,,93,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,6,,93,,133,,7,,126,,194,,99,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,8,,85,,106,,3,,103,,96,,88,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,14,,71,,103,,,103,0,,8,400,100,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,29,,42,,,,,,,,308,,84,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,5,,37,,,,,,,,224,,82,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,9,,28,,,,,,,,142,,63,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,5,,23,,,,,,,,79,,32,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520503,520551014,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,6,,17,,,,,,,,47,,34,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520505,520541017,01,21,,100,40,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,15,,45,,,,,,,,66,100,19,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,37,,117,,,,,,,,282,,51,,231,,,,,,,,,,,,,,,,,,,,10,,7,,3,,24,,,,24,
2016,520505,520541017,02,21,60,,20,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,33,,12,,,,,,,,147,,27,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,98,,19,,,,,,,,231,,53,,178,,,,,,,,,,,,,,,,,,,,3,20,5,,18,,24,,,,24,
2016,520505,520541017,03,21,40,300,140,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,60,15,,57,,,,,,,,120,,15,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,600,97,,522,,,,,,,,178,600,27,,751,,,,,,,,,,,,,,,,,,,,18,,5,,13,,24,,,,24,
2016,520505,520541017,04,21,200,,15,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,24,,33,,,,,,,,105,,24,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,,55,,467,,,,,,,,751,,57,,694,,,,,,,,,,,,,,,,,,,,13,,2,,11,,24,,,,24,
2016,520505,520541017,05,21,185,,40,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,32,,1,,,,,,,,81,,32,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,,153,,314,,,,,,,,694,,114,,580,,,,,,,,,,,,,,,,,,,,11,,6,,5,,24,,,,24,
2016,520505,520541017,06,21,145,,13,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,9,,12,,,,,,,,49,,12,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,173,,141,,,,,,,,580,,94,,486,,,,,,,,,,,,,,,,,,,,5,,5,,0,,24,,,,24,
2016,520505,520541017,07,21,132,,74,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,30,22,,20,,,,,,,,37,,22,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,94,,47,,,,,,,,486,,96,,390,,,,,,,,,,,,,,,,,,,,,20,2,,18,,24,,,,24,
2016,520505,520541017,08,21,58,,18,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,16,,4,,,,,,,,15,,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,300,130,,217,,,,,,,,390,,31,,359,,,,,,,,,,,,,,,,,,,,18,,1,,17,,,,,,,
2016,520505,520541017,09,21,40,,31,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0,,,,,,,,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,96,,121,,,,,,,,359,,61,,298,,,,,,,,,,,,,,,,,,,,17,,9,,8,,24,,,,24,
2016,520505,520541017,10,21,9,,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572,1473,,99,,,1360,1248,,112,,121,,55,,66,,,,,,,,298,,45,,253,,,,,,,,,,,,,,,,,,,,8,,8,,0,,24,,,,24,
