cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cBCG_SDM,cBCG_QRDM,cBCG_QU,cBCG_QP,cBCG_QRFM,cBCG_NJRS,cVPO_SDM,cVPO_QRDM,cVPO_QU,cVPO_QP,cVPO_QRFM,cVPO_NJRS,cVPI_SDM,cVPI_QRDM,cVPI_QU,cVPI_QP,cVPI_QRFM,cVPI_NJRS,cDTCHBH_SDM,cDTCHBH_QRDM,cDTCHBH_QU,cDTCHBH_QP,cDTCHBH_QRFM,cDTCHBH_NJRS,cPCV10_SDM,cPCV10_QRDM,cPCV10_QU,cPCV10_QP,cPCV10_QRFM,cPCV10_NJRS,cROTA_SDM,cROTA_QRDM,cROTA_QU,cROTA_QP,cROTA_QRFM,cROTA_NJRS,cVAR_SDM,cVAR_QRDM,cVAR_QU,cVAR_QP,cVAR_QRFM,cVAR_NJRS,cVAT_SDM,cVAT_QRDM,cVAT_QU,cVAT_QP,cVAT_QRFM,cVAT_NJRS,cHPV_SDM,cHPV_QRDM,cHPV_QU,cHPV_QP,cHPV_QRFM,cHPV_NJRS,cSAB05ml_SDM,cSAB05ml_QRDM,cSAB05ml_QU,cSAB05ml_QP,cSAB05ml_QRFM,cSAB05ml_NJRS,cSAB005ml_SDM,cSAB005ml_QRDM,cSAB005ml_QU,cSAB005ml_QP,cSAB005ml_QRFM,cSAB005ml_NJRS,cSER2ml_SDM,cSER2ml_QRDM,cSER2ml_QU,cSER2ml_QP,cSER2ml_QRFM,cSER2ml_NJRS,cSER5ml_SDM,cSER5ml_QRDM,cSER5ml_QU,cSER5ml_QP,cSER5ml_QRFM,cSER5ml_NJRS,cBSECU_SDM,cBSECU_QRDM,cBSECU_QU,cBSECU_QP,cBSECU_QRFM,cBSECU_NJRS,cSOLVBCG_SDM,cSOLVBCG_QRDM,cSOLVBCG_QU,cSOLVBCG_QP,cSOLVBCG_QRFM,cSOLVBCG_NJRS,cSOLVAR_SDM,cSOLVAR_QRDM,cSOLVAR_QU,cSOLVAR_QP,cSOLVAR_QRFM,cSOLVAR_NJRS,cPETRO_SDM,cPETRO_QRDM,cPETRO_QU,cPETRO_QP,cPETRO_QRFM,cPETRO_NJRS,cSPFE_SDM,cSPFE_QRDM,cSPFE_QU,cSPFE_QP,cSPFE_QRFM,cSPFE_NJRS,cRDT_SDM,cRDT_QRDM,cRDT_QU,cRDT_QP,cRDT_QRFM,cRDT_NJRS,cACT021m_SDM,cACT021m_QRDM,cACT021m_QU,cACT021m_QP,cACT021m_QRFM,cACT021m_NJRS,cACT0105a_SDM,cACT0105a_QRDM,cACT0105a_QU,cACT0105a_QP,cACT0105a_QRFM,cACT0105a_NJRS,cACT0613a_SDM,cACT0613a_QRDM,cACT0613a_QU,cACT0613a_QP,cACT0613a_QRFM,cACT0613a_NJRS,cACT1499a_SDM,cACT1499a_QRDM,cACT1499a_QU,cACT1499a_QP,cACT1499a_QRFM,cACT1499a_NJRS,cMID_SDM,cMID_QRDM,cMID_QU,cMID_QP,cMID_QRFM,cMID_NJRS,cAUTPROPALU_SDM,cAUTPROPALU_QRDM,cAUTPROPALU_QU,cAUTPROPALU_QP,cAUTPROPALU_QRFM,cAUTPROPALU_NJRS
2016,510618,510641022,10,21,180,0,160,0,20,0,700,200,140,140,620,0,45,20,65,0,0,0,390,0,210,0,180,0,37,128,108,0,57,0,123,0,77,0,46,0,40,160,140,0,60,0,160,0,120,0,40,0,,,,,,,0,400,200,0,200,0,6,200,51,0,155,0,0,0,0,0,0,,0,0,0,0,0,,5,0,5,0,0,,9,0,8,0,1,,4,16,6,0,14,0,,,,,,,346,0,240,0,106,0,133,0,19,0,114,0,11,0,0,0,11,0,21,0,0,0,21,0,18,0,1,0,17,0,9,0,0,0,9,0,16,0,0,0,16,0,,,,,,
2016,510618,510641022,11,21,20,0,20,0,0,0,620,0,100,40,480,0,0,35,30,0,5,0,180,0,80,100,0,0,57,50,76,0,31,0,46,100,47,0,99,0,60,0,20,0,40,0,40,60,60,0,40,0,,,,,,,155,0,150,0,5,0,200,0,14,0,186,0,0,0,0,0,0,0,0,10,8,0,2,0,0,10,5,0,5,0,1,0,1,0,0,0,6,0,2,0,4,0,,,,,,,106,0,106,0,0,0,114,0,25,0,89,0,11,0,0,0,11,0,21,0,0,0,21,0,17,0,2,0,15,0,9,0,2,0,7,0,16,0,0,0,16,0,,,,,,
2016,510618,510641022,12,21,0,100,40,0,60,0,480,100,80,400,100,0,5,95,15,0,85,0,0,120,80,0,40,0,30,100,80,0,50,0,99,0,44,0,55,0,40,100,40,0,100,0,40,80,40,0,80,0,,,,,,,5,200,189,0,16,0,186,0,23,0,163,,0,0,0,0,0,30,4,10,4,0,10,0,5,5,5,0,5,0,0,5,2,0,3,0,4,10,4,0,10,0,0,0,0,0,0,0,0,700,86,0,614,,89,75,42,0,122,0,11,0,0,0,11,0,21,0,2,0,19,0,15,0,3,0,12,0,7,0,4,0,3,0,16,0,0,0,16,0,,,,,,
2016,510701,510743033,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510701,510743033,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510701,510743033,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510701,510743033,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510701,510743033,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510701,510743033,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,510716,510741031,01,21,,20,20,,0,,,70,60,10,0,,,25,22,3,0,,,70,65,5,0,,,70,65,5,0,,,44,43,1,0,,,20,20,,0,,,60,60,,0,,,,,,,,,100,100,,0,,34,,,,34,,,1,1,,0,,,2,2,,0,,2,,2,,0,,,1,1,,0,,,2,2,,0,,,,,,,,,,,,,,180,125,53,,252,,10,125,,,135,,65,125,17,,173,,67,125,15,,177,,16,125,21,,120,,,,,,,,,,,,,
2016,510716,510741031,02,21,,20,20,,0,,,60,60,,0,,,,,,,,,70,67,3,0,,,70,67,3,0,3,,40,40,,0,,,30,27,3,0,,,60,60,,0,,,,,,,,,400,221,,179,,34,,20,,14,,,1,1,,0,,,3,3,,0,,,,,,,,,1,1,,0,,,3,3,,0,,,,,,,,,,,,,,252,,60,,192,,135,,4,,131,,173,,15,,158,,177,,16,,161,,120,,25,,95,,,,,,,,,,,,,
2016,510716,510741031,03,21,,,,,,,,80,79,1,0,,,5,5,,0,,,70,66,4,0,,,70,66,4,0,,,41,41,,0,,,20,20,,0,,,60,60,,0,,,,,,,,,400,212,11,177,,,100,14,,86,,,1,,1,0,,,2,2,,0,,,,,,,,,2,,2,0,,,2,2,,0,,,,,,,,,900,126,,774,,192,,51,,141,,131,,6,,125,,158,,14,,144,,161,,10,,151,,95,,9,,86,,,,,,,,,,,,,
2016,510716,510741031,04,21,,20,20,,0,,,1540,59,1,1480,,,25,22,3,0,,,70,66,4,0,,,70,66,4,0,,,42,42,,0,,,30,23,7,0,,,80,79,1,0,,,,,,,,300,300,256,21,323,,144,,20,,124,,,1,1,,0,,,3,3,,0,,,2,2,,0,,,1,1,,0,,,3,3,,0,,,,,,,,774,,177,,597,,146,,42,,104,,125,,2,,123,,144,,6,,138,,151,,9,,142,,86,,11,,75,,,,,,,,,,,,,
2016,510716,510741031,05,21,,20,20,,0,,,80,66,,14,,,25,25,,0,,,70,69,,1,,,70,69,,1,,,44,42,,2,,,30,26,,4,,,80,73,,7,,,,,,,,379,,262,,117,,124,,20,,104,,,1,1,,0,,,3,3,,0,,,5,2,,3,,,1,1,,0,,,3,3,,0,,,,,,,,597,,312,,285,,99,,37,,62,,123,,5,,118,,138,,10,,128,,142,,10,,132,,75,,10,,65,,98,,37,,61,,,,,,,
2016,510716,510741031,06,21,,20,18,2,0,,,80,52,8,20,,,25,20,5,0,,,70,61,9,0,,,70,61,9,0,,,45,43,2,0,,,20,20,,0,,,80,57,23,0,,,,,,,,96,400,219,13,264,,100,,20,,80,,,1,1,,0,,,2,2,,0,,,2,2,,0,,,1,1,,0,,,2,2,,0,,,,,,,,285,,180,,105,,62,,26,,36,,118,,2,,116,,128,,5,,123,,132,,7,,125,,65,,10,,55,,61,,31,,30,,,,,,,
2016,510716,510741031,07,21,,20,17,3,0,,,80,64,16,0,,,25,22,3,0,,,70,64,6,0,,,70,64,6,0,,,44,43,1,0,,,20,19,1,0,,,60,60,,0,,,,,,,,262,,229,9,24,,82,,17,24,41,,,1,1,,0,,,2,2,,0,,1,5,3,,3,,,1,1,,0,,,2,2,,0,,,,,,,,105,,105,,0,,36,,35,,1,,116,,,,116,,123,,12,,111,,125,,7,,118,,55,,10,,45,,30,,30,,0,,,,,,,
2016,510716,510741031,08,21,,40,38,2,0,,,80,70,10,0,,,25,25,,0,,,80,79,1,0,,,80,79,1,0,,,50,49,1,0,,,30,26,4,0,,,70,68,2,0,,,,,,,,24,500,277,,247,,38,100,38,38,62,,,2,2,,0,,,3,2,,1,,3,10,3,,10,,,2,2,,0,,,3,2,,1,,,,,,,,,669,210,,459,,1,150,57,,94,,116,75,1,,190,,113,75,14,,174,,118,,12,,106,,17,75,13,,79,,,,,,,,,,,,,
2016,510716,510741031,09,21,,40,40,,0,,,,,,,,,30,27,3,0,0,,80,76,4,0,,,80,76,4,0,,,42,42,,0,,,30,27,3,0,0,,60,56,4,0,,,,,,,,247,,247,,0,,62,,42,,20,,,2,2,,0,,,3,3,,0,,10,,3,,7,,,2,2,,0,,,3,3,,0,,,,,,,,459,,207,,252,,94,,82,,12,,190,,3,50,137,,174,,16,25,133,,106,,15,,91,,79,,12,,67,,,,,,,,,,,,,
2016,510716,510741031,10,21,,40,28,12,0,,,80,80,0,0,,,65,54,11,0,,,40,40,,0,,,40,40,,0,,,30,30,,0,,,1200,1172,28,0,,,120,117,3,0,,,,,,,,,1900,1423,48,429,,15,100,28,11,76,,,2,2,,0,,,120,120,,0,,7,20,15,3,9,,,2,2,,0,,,120,120,,0,,,,,,,,252,410,249,,413,,,200,65,,135,,137,,2,,135,,133,,18,,115,,91,,8,,83,,95,,6,,89,,,,,,,,,,,,,
2016,510716,510741031,11,21,,40,27,13,0,,,1740,118,92,1530,,,55,55,,0,,,150,140,10,0,,,100,84,16,0,,,100,84,16,0,,,190,54,136,0,,,100,72,28,0,,,,,,,,429,,429,,0,,76,,27,,49,,,2,2,,0,,,19,7,12,0,,12,,4,,8,,,2,2,,0,,,19,7,12,0,,,,,,,,413,,249,,164,,135,,75,25,35,,135,,1,29,105,,120,,14,1,105,,83,,8,1,74,,89,,10,,79,,,,,,,,,,,,,
2016,510716,510741031,12,21,,40,31,9,0,,,100,86,14,0,,,25,24,1,0,,,70,70,,0,,,70,70,,0,,,50,46,4,0,,,20,20,,0,,,60,60,,0,,,,,,,,,500,244,7,249,,51,,31,10,10,,,2,2,,0,,,2,2,,0,,6,10,3,,13,,,2,2,,0,,,2,2,,0,,,,,,,,171,,171,,0,,35,200,147,,88,,105,,26,25,54,,74,,32,,42,,79,,26,,53,,,,,,,,,,,,,,,,,,,
2016,510717,510741022,01,21,,40,40,,0,,,40,40,,0,,,5,5,,0,,,50,50,,0,,,42,36,6,0,,,22,22,,0,,,20,20,,0,,,40,40,,0,,,,,,,,53,100,81,,72,,69,,14,2,53,,,2,2,,0,,,2,2,,0,,6,,1,,5,,,2,2,,0,,,2,2,,0,,,,,,,,280,,84,,196,,9,75,35,,49,,8,,,,8,,10,,1,,9,,12,,2,,10,,5,,,,5,,,,,,,,,,,,,
2016,510717,510741022,02,21,,40,40,,0,,,60,60,,0,,,,,,,,,40,40,,0,,,50,46,4,0,0,,13,13,,0,,,20,20,,0,,,40,40,,0,,,,,,,,72,100,95,3,74,,53,,17,2,34,,,2,2,,0,,,2,2,,0,,5,,1,,4,,,2,2,,0,,,2,2,,0,,,,,,,,196,300,75,,421,,49,150,51,,148,,0,,,,0,,9,50,,,59,,10,,2,,8,,5,25,4,,26,,,,,,,,,,,,,
2016,510717,510741022,03,21,,40,40,,0,,,60,60,,0,,,15,15,,0,,,50,50,,0,,,50,42,8,0,,,20,20,,0,,,20,20,,0,,,40,40,,0,,,,,,,,77,100,141,,36,,35,,25,,10,,,2,2,,0,,,2,2,,0,,4,,,4,0,,,2,2,,0,,,2,2,,0,,,,,,,,421,,108,,313,,148,,76,,72,,0,,,,0,,59,,3,,56,,8,,3,,5,,26,,7,,19,,,,,,,,,,,,,
2016,510717,510741022,04,21,,70,40,7,23,,,60,60,,0,,,10,10,,0,,,50,50,,0,,,50,43,7,0,,,25,24,1,0,,,20,20,,0,,,40,40,,0,,,,,,,,36,200,145,,91,,10,100,33,,77,,,2,2,,0,,,2,2,,0,,4,,1,,3,,,2,2,,0,,,2,2,,0,,,30,30,,0,,313,,99,,214,,72,,37,,35,,,,,,,,56,,2,4,50,,5,,3,,2,,19,,6,,13,,,,,,,,,,,,,
2016,510717,510741022,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,300,199,,192,,77,,46,,31,,,3,,,3,,,4,,,4,,4,,2,,2,,,3,3,,0,,,5,5,,0,,,,,,,,214,150,81,,283,,35,125,26,,134,,50,,,,50,,2,125,3,,124,,13,,3,,10,,,,,,,,,,,,,,,,,,,
2016,510717,510741022,06,21,,40,40,,0,,,80,80,,0,,,15,15,,0,,,60,60,,0,,,60,58,2,0,,,40,40,,0,,,20,20,,0,,,40,40,,0,,,,,,,,192,,142,,50,,31,,22,1,8,,,2,2,,0,,,2,2,,0,,2,,1,,1,,,2,2,,0,,,2,2,,0,,,,,,,,283,,54,,229,,134,,13,,121,,50,,,,50,,50,,2,,48,,124,,0,,124,,10,,0,,10,,,,,,,,,,,,,
2016,510717,510741022,07,21,,40,40,,0,,,80,80,,0,,,20,20,,0,,,60,60,,0,,,60,56,4,0,,,40,37,3,0,,,20,20,,0,,,40,40,,0,,,,,,,,50,100,145,,5,,8,100,35,,73,,,2,2,,0,,,2,2,,0,,1,,,,1,,,2,2,,0,,,2,2,,0,,,,,,,,230,,33,,197,,121,,18,,103,,50,,,0,50,,48,,,,48,,124,,,,124,,10,,1,,9,,73,,22,,51,,,,,,,
2016,510717,510741022,08,21,,40,40,,0,,,80,80,,0,,,25,25,,0,,,60,60,,0,,,60,60,,0,,,40,40,,0,,,20,20,,0,,,40,40,,0,,,,,,,,5,200,155,5,45,,73,,33,,40,,,2,2,,0,,,2,2,,0,,1,,1,,0,,,2,2,,0,,,2,2,,0,,,,,,,,197,,69,,128,,103,,23,,80,,50,,16,,34,,48,,8,,40,,124,,,,124,,9,,,,9,,51,,24,,27,,,,,,,
2016,510717,510741022,09,21,,40,40,,0,,,,,,,,,20,17,3,0,,,60,60,,0,,,60,58,2,0,,,40,37,3,0,,,20,20,,0,,,40,40,,0,0,,,,,,,45,200,143,,102,,40,,25,,15,,,2,2,,0,,,2,2,,0,,1,,1,,0,,,2,2,,0,,,2,2,,0,,,,,,,,128,,63,,65,,80,,18,,62,,34,,,,34,,40,,,,40,,124,,1,,123,,9,,1,,8,,27,,27,,0,,,,,,,
2016,510717,510741022,10,21,,20,20,,0,,,40,40,,0,,,15,15,,0,,,30,30,,0,,,30,30,,0,,,20,20,,0,,,1150,1150,,0,,,40,40,,0,,,,,,,,102,1200,1159,4,139,,15,,3,,12,,,1,1,,0,,,115,115,,0,,1,10,7,,4,,,1,1,,0,,,115,115,,0,,,12,12,,0,,65,250,60,,255,,62,,13,,49,,34,,,,34,,40,,,,40,,123,,,,123,,8,,,,8,,,,,,,,,,,,,
2016,510717,510741022,11,21,,60,60,,0,,,1620,1540,80,0,,,35,35,,0,,,100,100,,0,,,55,52,3,0,,,65,65,,0,,,50,50,,0,,,80,80,,0,,,,,,,,139,200,318,,21,,12,100,16,,96,,,2,2,,0,,,5,5,,0,,4,,2,,2,,,2,2,,0,,,5,5,,0,,,,,,,,255,,84,,171,,49,,28,,21,,34,,,,34,,40,,,,40,,123,,,,123,,8,,1,,7,,,,,,,,,,,,,
2016,510717,510741022,12,21,,40,40,,0,,,100,100,,0,,,30,30,,0,,,80,80,,0,,,80,74,6,0,,,50,49,1,0,,,30,30,,0,,,40,40,,0,,,,,,,,139,200,139,4,196,,12,,9,1,2,,,2,2,,0,,,3,3,,0,,4,,2,,2,,,2,2,,0,,,3,3,,0,,,,,,,,171,,87,,84,,49,125,24,,150,,34,,,,34,,40,,2,,38,,123,,1,,122,,8,,3,,5,,,,,,,,,,,,,
2016,520102,520142005,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520142005,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,27,,11,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,27,,11,,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520102,520153007,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,520104,520151011,01,21,60,60,100,,20,,49,80,109,,20,,30,,30,,0,,40,80,80,,40,,54,80,80,,54,,92,50,51,25,66,,10,30,30,,10,,93,60,50,,103,,,,,,,,230,200,256,,174,,139,,40,,99,,3,3,5,,1,,1,3,3,,1,,2,3,3,,2,,3,3,5,,1,,1,3,3,,1,,15,30,33,,12,,,450,105,,345,,33,50,14,,69,,2,3,,2,3,,3,,,,3,,2,3,,2,3,,2,2,1,,3,,788,,41,,747,,,,,,,
2016,520104,520151011,02,21,20,60,60,,20,,20,100,100,,20,,,60,35,,25,,40,80,77,,43,,54,80,78,,56,,66,60,52,35,39,,10,30,30,,10,,100,60,50,,110,,,,,,,,190,300,265,,225,,99,,40,,59,,1,3,3,,1,,1,,1,,0,,2,3,3,,2,,1,3,3,,1,,1,3,3,,1,,12,25,30,,7,,345,,126,,219,,69,,40,,29,,3,,,,3,,3,,1,,2,,3,,,,3,,3,,1,,2,,747,,84,,663,,,,,,,
2016,520104,520151011,03,21,20,80,60,,40,,20,100,90,,30,,25,,20,,5,,43,60,74,,29,,56,80,74,,62,,29,50,50,,29,,10,30,30,,10,,110,40,50,,100,,,,,,,,260,200,247,,213,,59,30,34,,55,,1,4,3,,2,,,,,,,,2,3,3,,2,,1,4,3,,2,,1,3,3,,1,,7,30,30,,7,,219,,180,,39,,29,,27,,2,,3,,,,3,,2,,1,,1,,3,,,,3,,2,,1,,1,,663,,94,,569,,,,,,,
2016,520104,520151011,04,21,20,60,60,,20,,30,80,90,,20,,5,,5,,0,,49,80,74,,55,,60,80,74,,66,,29,50,51,,28,,10,30,30,,10,,100,40,95,,45,,,,,,,,153,260,278,,135,,55,40,40,,55,,1,3,3,,1,,,,,,,,1,3,3,,1,,1,3,3,,1,,1,3,3,,1,,7,30,30,,7,,39,300,180,,159,,2,50,24,,28,,3,,,,3,,1,3,1,,3,,3,3,1,,5,,1,3,1,,3,,569,,98,,471,,,,,,,
2016,520104,520151011,05,21,20,80,60,,40,,20,100,90,,30,,,,,,,,55,80,80,,55,,66,80,80,,66,,28,50,52,,26,,10,40,30,,20,,45,80,53,,72,,,,,,,,135,260,300,,95,,50,60,30,,80,,1,,1,,0,,,,,,,,1,4,3,,2,,1,4,3,,2,,1,4,3,,2,,7,20,25,,2,,159,,132,,27,,28,,23,,5,,3,,,,3,,3,,,,3,,5,,,,5,,3,,1,,2,,471,,81,,390,,,,,,,
2016,520104,520151011,06,21,40,80,80,,40,,30,100,100,,30,,,,,,,,55,80,75,,60,,66,80,76,,70,,26,50,50,,26,,20,40,40,,20,,72,80,60,,92,,,,,,,,95,310,251,,154,,80,60,34,,106,,,,,,,,,,,,,,2,4,3,,3,,2,4,4,,2,,2,4,4,,2,,2,,2,,0,,27,,27,,0,,5,,3,,2,,3,,,,3,,3,,,,3,,5,,,,5,,2,,,,2,,391,,89,,302,,,,,,,
