cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cTOT_CPN,cCPN1,cCPN1_FAF,cCPN1_MID,cCPN1_M18a,cCPN1_M4m,c4CPN,cTPI3,cVAT2PLUS,cP4mALB,cCPN1SYPH,cCPN1SYPHP,cCPN1SP3BP,cCPN14mSY,cCPN14mSYP,cCPN14mS1BP,cCPN1_TVIH,cCPNI_TVIHR,cCPN1_VIHP
2017,110312,110342061,05,21,4,1,1,,,,,,,1,,,,,,,1,,
2017,110312,110342061,06,21,3,,,,,,1,,2,3,,,,,,,,,
2017,110312,110342061,07,21,4,2,2,,,,2,,1,2,,,,,,,2,2,
2017,110312,110342061,08,21,6,3,2,,,2,1,,2,2,,,,,,,3,3,
2017,110312,110342061,09,21,9,4,2,,,1,1,,2,2,,,,,,,4,4,
2017,110312,110342061,10,21,6,,,,,,1,,1,,,,,,,,1,1,
2017,110312,110342061,12,21,8,4,2,,,2,2,,2,4,,,,,,,4,4,
2017,110316,110343020,01,21,14,4,4,3,1,2,1,3,,,,,,,,,,,
2017,110316,110343020,02,21,16,5,5,,,2,3,,2,5,4,,,,,,,,
2017,110316,110343020,03,21,10,5,5,,,2,2,,,5,2,,,,,,,,
2017,110316,110343020,04,21,5,5,,,1,2,2,,3,4,3,,,,,,2,2,
2017,110316,110343020,05,21,6,4,4,3,2,,,4,2,4,2,,,,,,,,
2017,110316,110343020,07,21,7,3,2,,,1,1,,2,5,3,,,,,,,,
2017,110316,110343020,08,21,,,,,,,,,,,,,,,,,,,
2017,110316,110343020,09,21,7,3,3,,,3,2,3,4,4,,,,,,,,,
2017,110316,110343020,10,21,17,5,4,,,3,2,,3,5,,,,,,,4,,
2017,110316,110343020,11,21,6,4,4,,,2,2,,,4,4,,,,,,,,
2017,110316,110343020,12,21,4,3,3,,,2,,,2,3,,,,,,,,,
2017,110403,110442026,01,21,291,50,30,,6,17,133,,,,,,,,,,,,
2017,110403,110442026,02,21,218,53,4,,6,27,89,,,,,,,,,,,,
2017,110403,110442026,03,21,252,48,17,,10,22,141,,,,,,,,,,,,
2017,110403,110442026,04,21,207,30,5,,8,15,116,,,,,,,,,,,,
2017,110403,110442026,05,21,195,21,2,,3,11,101,,,,,,,,,,,,
2017,110403,110442026,06,21,202,24,1,,3,12,120,,,,,,,,,,,,
2017,110403,110442026,07,21,141,51,6,,9,22,92,,,,,,,,,,,,
2017,110403,110442026,08,21,198,29,1,,4,22,115,,,,,,,,,,,,
2017,110403,110442026,09,21,169,19,1,,4,6,97,,,,,,,,,,,,
2017,110403,110442026,10,21,157,35,5,,4,14,99,,,,,,,,,,,,
2017,110403,110442026,11,21,161,26,,,,7,85,,,,,,,,,,,,
2017,110403,110442026,12,21,175,18,,,1,14,122,,,,,,,,,,,,
2017,110410,110443061,09,21,21,9,4,,1,,6,,11,,5,,,,,,5,5,
2017,110410,110443061,10,21,26,23,15,,4,17,3,,5,,23,,,17,,,23,,
2017,110410,110443061,11,21,32,21,16,,2,12,11,,7,,21,,,12,,,21,21,
2017,110410,110443061,12,21,40,30,22,,6,19,10,,10,,25,,,19,,,25,25,
2017,110503,110543023,01,21,,,,,,,,,,,,,,,,,,,
2017,110503,110543023,03,21,,,,,,,,,,,,,,,,,,,
2017,110503,110543023,09,21,,,,,,,,,,,,,,,,,,,
2017,110503,110543024,01,21,1,1,,,,1,,,,,,,,,,,,,
2017,110503,110543024,04,21,,,,,,,,,,,,,,,,,,,
2017,110503,110543024,08,21,,,,,,,,,,,,,,,,,,,
2017,110503,110543024,10,21,,,,,,,,,,,,,,,,,,,
2017,110503,110543024,11,21,,,,,,,,,,,,,,,,,,,
2017,110505,110551027,01,21,16,8,8,,,1,1,,3,8,8,,,,,,,,
2017,110505,110551027,02,21,6,2,2,,1,,1,,6,2,2,,,,,,,,
2017,110505,110551027,03,21,12,6,6,,,,1,,12,3,6,,,,,,,,
2017,110505,110551027,04,21,13,5,5,,,1,,,9,3,4,,,1,,,,,
2017,110505,110551027,05,21,13,6,6,,,,,,12,6,6,,,,,,,,
2017,110505,110551027,06,21,8,1,1,,,,1,,7,1,1,,,,,,,,
2017,110505,110551027,07,21,9,5,5,,,,,,4,5,,,,,,,,,
2017,110505,110551027,08,21,8,7,7,,,,,,5,7,,,,,,,,,
2017,110505,110551027,09,21,20,15,15,,1,,,,16,15,,,,,,,,,
2017,110505,110551027,10,21,25,7,,,,,,,24,7,,,,,,,,,
2017,110505,110551027,11,21,16,5,0,0,1,0,2,0,13,5,0,0,0,0,0,0,0,0,0
2017,110505,110551027,12,21,12,7,0,0,0,0,3,0,9,7,0,0,0,0,0,0,0,0,0
2017,140406,140451010,01,21,72,23,23,,1,3,18,,63,61,,,,,,,,,
2017,140406,140451010,02,21,86,29,29,,1,1,26,,69,79,,,,,,,,,
2017,140406,140451010,03,21,83,17,17,,,,39,,75,83,,,,,,,,,
2017,140406,140451010,04,21,94,34,34,,1,1,24,,78,92,,,,,,,,,
2017,140406,140451010,05,21,91,22,22,,3,1,24,,78,90,,,,,,,,,
2017,140406,140451010,06,21,73,18,18,,,1,32,,66,72,,,,,,,,,
2017,140406,140451010,07,21,66,19,18,,1,4,18,,59,62,,,,,,,,,
2017,140406,140451010,08,21,85,25,,,1,3,18,,69,82,,,,,,,,,
2017,140406,140451010,09,21,78,35,20,,5,5,17,,59,73,,,,,,,,,
2017,140406,140451010,10,21,79,27,13,,2,5,14,,67,74,,,,,,,,,
2017,140406,140451010,11,21,80,19,19,,,4,9,,76,76,,,,,,,,,
2017,140406,140451010,12,21,60,17,17,,,3,27,,54,57,,,,,,,,,
2017,140409,140441018,01,21,97,50,3,,6,2,6,,19,,,,,,,,,,
2017,140409,140441018,02,21,107,49,4,,2,8,11,,12,6,,,,,,,,,
2017,140409,140441018,03,21,122,42,,,10,2,6,,20,,,,,,,,,,
2017,140409,140441018,04,21,98,30,1,,1,1,6,,,,15,,,,,,,,
2017,140409,140441018,05,21,91,41,,,4,,11,,3,,,,,,,,,,
2017,140409,140441018,06,21,85,31,,,4,3,8,,,,31,,,3,,,,,
2017,140409,140441018,07,21,92,6,,,1,2,19,,7,,,,,,,,,,
2017,140409,140441018,08,21,110,48,,,4,4,17,,13,,,,,,,,,,
2017,140409,140441018,09,21,93,46,,,5,1,29,,3,,,,,,,,,,
2017,140409,140441018,10,21,71,24,0,0,0,0,17,0,5,0,0,0,0,0,0,0,0,0,0
2017,140409,140441018,11,21,78,29,9,,3,1,19,,,,,,,,,,,,
2017,140409,140441018,12,21,67,24,,,1,1,17,,,,,,,,,,,,
2017,140409,140442028,01,21,2,1,1,,,,1,,,,,,,,,,,,
2017,140409,140442028,02,21,5,1,1,,,1,,,,,,,,,,,,,
2017,140409,140442028,03,21,6,3,1,,,,,,1,1,,,,,,,,,
2017,140409,140442028,04,21,5,2,,,,,,,,,,,,,,,,,
2017,140409,140442028,05,21,7,1,1,,,,,,,,,,,,,,,,
2017,140409,140442028,06,21,3,1,,,,,,,,,,,,,,,,,
2017,140409,140442028,07,21,5,4,,,,,,,,,,,,,,,,,
2017,140409,140442028,08,21,6,1,,,,,,,,,,,,,,,,,
2017,140409,140442028,09,21,9,4,,,,,,,,,,,,,,,,,
2017,140409,140442028,10,21,5,3,,,,,,,,,,,,,,,,,
2017,140409,140442028,11,21,8,1,1,,,,,,,,,,,,,,,,
2017,140409,140442028,12,21,15,4,2,,,,,,,,,,,,,,,,
2017,210101,210142005,05,21,,,,,,,,,,,,,,,,,,,
2017,210101,210142005,06,21,,,,,,,,,,,,,,,,,,,
2017,210101,210142005,08,21,,,,,,,,,,,,,,,,,,,
2017,210101,210142005,09,21,,,,,,,,,,,,,,,,,,,
2017,210101,210142005,10,21,,,,,,,,,,,,,,,,,,,
2017,210101,210142005,11,21,,,,,,,,,,,,,,,,,,,
2017,210101,210142005,12,21,,,,,,,,,,,,,,,,,,,
2017,210223,210241003,01,21,24,13,13,0,3,2,3,4,6,22,0,0,0,0,0,0,0,0,0
2017,210223,210241003,02,21,31,10,10,0,2,3,3,7,7,28,0,0,0,0,0,0,0,0,0
2017,210223,210241003,03,21,8,5,5,0,0,0,1,1,3,8,0,0,0,0,0,0,0,0,0
2017,210223,210241003,04,21,23,11,11,0,1,2,2,5,9,0,11,0,0,2,0,0,0,0,0
2017,210223,210241003,05,21,25,12,12,0,2,3,4,6,7,22,12,0,0,0,0,0,0,0,0
2017,210223,210241003,06,21,22,10,10,10,1,2,3,5,7,20,10,0,0,2,0,0,0,0,0
2017,210223,210241003,07,21,13,8,8,8,2,2,2,2,5,11,8,0,0,2,0,0,0,0,0
2017,210223,210241003,08,21,22,13,13,13,2,2,3,3,6,20,13,0,0,2,0,0,0,0,0
2017,210223,210241003,09,21,24,12,12,10,3,4,4,4,8,20,0,0,0,0,0,0,0,0,0
2017,210223,210241003,10,21,30,17,17,0,4,2,2,6,8,28,0,0,0,0,0,0,0,0,0
2017,210223,210241003,11,21,36,6,6,0,4,4,4,6,0,28,0,0,0,0,0,0,0,0,0
2017,210223,210241003,12,21,14,3,3,0,1,0,4,6,2,14,0,0,0,0,0,0,0,0,0
2017,220206,220241012,01,21,22,9,,,1,1,3,,10,9,,,,,,,,,
2017,220206,220241012,02,21,20,3,,,,,10,,4,3,,,,,,,,,
2017,220206,220241012,03,21,32,12,,,1,2,12,,11,3,,,,,,,,,
2017,220206,220241012,04,21,35,11,,,,,6,,5,,,,,,,,3,3,
2017,220206,220241012,05,21,30,8,,,1,,6,,16,6,8,,,,,,7,7,
2017,220206,220241012,06,21,36,,,,,,13,,14,4,3,1,1,,,,3,3,
2017,220206,220241012,07,21,29,7,,,1,1,12,0,10,10,7,1,,1,1,1,7,7,
2017,220206,220241012,08,21,33,12,,,1,,12,,8,9,4,,,,,,12,12,
2017,220206,220241012,09,21,24,4,,,1,3,8,,6,3,,,,,,,4,4,
2017,220206,220241012,10,21,22,7,,,2,3,4,,9,3,,,,,,,7,7,
2017,220206,220241012,11,21,23,9,0,0,1,1,6,0,16,8,0,0,0,0,0,0,9,9,0
2017,310101,310142018,01,21,10,3,3,,,2,3,,3,3,3,,,,,,,,
2017,310101,310142018,02,21,11,4,4,,,2,2,,6,5,4,,,,,,,,
2017,310101,310142018,03,21,9,5,5,,,5,1,,6,1,,,,,,,,,
2017,310101,310142018,04,21,16,7,7,,,6,5,,6,2,7,,,,,,,,
2017,310101,310142018,05,21,14,4,4,,,3,2,,5,5,4,,,,,,,,
2017,310101,310142018,06,21,19,2,2,,1,2,5,,11,3,2,,,,,,,,
2017,310101,310142018,07,21,5,,,,,,1,,1,3,,,,,,,,,
2017,310101,310142018,08,21,13,2,2,,,2,7,,7,,2,,,,,,,,
2017,310101,310142018,09,21,5,5,5,,,4,3,,,1,5,,,,,,,,
2017,310101,310142018,10,21,12,2,2,,,,3,,5,6,2,,,,,,,,
2017,310101,310142018,11,21,10,3,3,,,3,2,,5,2,3,,,,,,,,
2017,310101,310142018,12,21,7,1,1,,,1,,,5,1,1,1,1,1,1,1,,,
2017,310101,310142019,01,21,5,2,2,,,2,,,2,1,2,,,2,,,2,2,
2017,310101,310142019,02,21,4,,,,,,1,,2,1,,,,,,,,,
2017,310101,310142019,03,21,2,,,,,,1,,,,,,,,,,,,
2017,310101,310142019,04,21,4,2,2,,,,,,2,,2,,,,,,,,
2017,310101,310142019,05,21,4,,,,,,,,,1,,,,,,,,,
2017,310101,310142019,06,21,3,,,,,,,,,1,,,,,,,,,
2017,310101,310142019,07,21,2,,,,,,1,,,1,,,,,,,,,
2017,310101,310142019,08,21,4,,,,,,1,,,1,,,,,,,,,
2017,310101,310142019,09,21,7,5,5,,,5,,,5,1,5,,,5,,,5,5,
2017,310101,310142019,10,21,4,4,4,,,4,,,4,,4,,,4,,,,,
2017,310101,310142019,11,21,10,1,1,,,,1,,1,1,1,,,,,,,,
2017,310101,310142019,12,21,6,2,2,,,,,,,1,2,,,,,,,,
2017,310101,310143045,08,21,17,9,9,,1,,8,,4,8,,,,,,,,,
2017,310101,310143045,09,21,13,,,,,,13,,8,13,,,,,,,,,
2017,310101,310143045,10,21,3,1,,1,,,1,2,,3,,,,,,,,,
2017,340112,340141020,01,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,02,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,03,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,04,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,05,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,06,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,07,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,08,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340112,340141020,10,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,11,21,,,,,,,,,,,,,,,,,,,
2017,340112,340141020,12,21,,,,,,,,,,,,,,,,,,,
2017,340113,340141022,01,21,80,23,0,0,8,7,2,0,62,20,,,,,,,,,
2017,340113,340141022,02,21,64,21,3,0,5,7,15,5,54,18,0,0,0,0,0,0,0,0,0
2017,340113,340141022,03,21,62,9,1,0,1,2,9,2,59,9,0,0,0,0,0,0,0,0,0
2017,340113,340141022,04,21,95,36,8,25,8,4,25,13,70,21,20,0,0,0,0,0,20,20,0
2017,340113,340141022,05,21,88,11,1,11,2,4,13,3,41,6,26,1,0,0,0,0,36,0,0
2017,340113,340141022,06,21,68,19,5,19,6,2,19,13,60,10,20,0,0,2,0,0,24,24,0
2017,340113,340141022,07,21,71,15,0,15,5,2,26,8,62,13,20,3,1,0,0,0,17,17,0
2017,340113,340141022,08,21,72,18,0,14,3,5,35,13,64,14,19,0,0,5,0,0,19,19,0
2017,340113,340141022,09,21,54,18,0,11,3,4,15,4,46,10,18,0,0,4,0,0,18,18,0
2017,340113,340141022,10,21,49,14,0,11,3,3,10,10,43,13,17,0,,3,0,0,17,17,0
2017,340113,340141022,11,21,55,10,0,10,4,2,14,8,38,12,11,,,2,,,11,11,
2017,340113,340141022,12,21,41,11,,11,3,3,11,6,18,11,14,,,,,,14,14,
2017,340115,340143025,01,21,72,16,8,,4,5,9,13,,17,,,,,,,,,
2017,340115,340143025,02,21,93,28,10,0,14,8,7,14,0,20,,,,,,,,,
2017,340115,340143025,03,21,59,20,13,0,0,11,5,8,0,8,,,,,,,,,
2017,340115,340143025,04,21,108,38,20,0,6,11,8,7,0,20,,,,,,,,,
2017,340115,340143025,05,21,88,26,12,0,9,5,8,13,0,22,,,,,,,,,
2017,340115,340143025,06,21,58,12,7,,0,3,9,6,0,8,,,,,,,,,
2017,340115,340143025,07,21,80,22,10,0,6,7,13,10,0,14,,,,,,,,,
2017,340115,340143025,08,21,71,28,9,0,5,16,4,7,0,9,0,0,0,0,0,0,0,0,0
2017,340115,340143025,09,21,73,18,10,0,4,7,8,5,0,12,0,0,0,0,0,0,0,0,0
2017,340115,340143025,10,21,87,45,26,,6,18,15,24,,,,,,,,,,,
2017,340115,340143025,11,21,55,20,8,0,6,9,2,9,0,5,0,0,0,0,0,0,0,0,0
2017,340115,340143025,12,21,72,30,6,0,4,12,11,9,0,8,,,,,,,,,
2017,340116,340141026,01,21,25,10,3,0,2,2,1,0,23,9,0,0,0,2,,,,,
2017,340116,340141026,02,21,35,21,10,0,8,4,1,0,19,17,0,0,0,4,0,0,0,0,0
2017,340116,340141026,03,21,27,9,5,,3,3,4,,22,10,2,0,0,2,0,0,0,0,0
2017,340116,340141026,04,21,59,22,9,17,5,10,3,0,47,53,10,0,0,10,0,0,13,13,0
2017,340116,340141026,05,21,101,50,12,50,12,9,22,0,87,33,9,0,0,9,,,,,
2017,340116,340141026,06,21,49,7,3,7,3,2,12,0,44,13,2,0,0,2,0,0,0,0,0
2017,340116,340141026,07,21,19,8,1,8,1,0,3,0,15,2,0,0,0,0,0,0,0,0,0
2017,340116,340141026,08,21,82,21,5,21,6,1,23,0,52,27,1,0,0,1,0,0,0,0,0
2017,340116,340141026,09,21,54,20,0,20,3,2,14,4,34,9,2,0,0,2,0,0,0,0,0
2017,340116,340141026,10,21,53,20,6,20,3,5,9,5,0,19,5,0,0,5,0,0,0,0,0
2017,340116,340141026,11,21,55,23,5,23,8,5,6,1,0,14,5,0,0,5,0,0,0,0,0
2017,340116,340141026,12,21,41,13,1,0,2,5,5,0,0,17,5,,,5,,,,,
2017,340116,340151027,01,21,22,4,0,0,1,0,1,0,0,0,4,0,0,0,0,0,4,4,0
2017,340116,340151027,02,21,24,7,1,0,0,2,4,0,0,0,7,0,0,2,0,0,7,7,0
2017,340116,340151027,03,21,38,24,0,0,5,5,5,0,0,0,24,0,0,5,0,0,24,24,0
2017,340116,340151027,04,21,26,9,0,9,6,0,4,0,0,0,9,,,,,,9,9,
2017,340116,340151027,05,21,41,13,13,13,2,2,2,0,15,0,13,1,0,2,1,1,13,13,0
2017,340116,340151027,06,21,24,12,0,0,2,2,5,0,4,0,12,0,0,2,0,0,12,12,0
2017,340116,340151027,07,21,30,14,0,0,3,2,4,25,5,0,14,0,0,2,0,0,14,14,0
2017,340116,340151027,08,21,42,15,0,0,5,0,7,13,0,0,15,0,0,0,0,0,15,15,0
2017,340116,340151027,09,21,27,4,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,4,0
2017,340116,340151027,10,21,31,15,0,0,3,2,4,0,0,0,15,0,0,2,0,0,15,15,0
2017,340116,340151027,11,21,32,12,,,3,2,3,4,,,6,,,2,,,12,12,
2017,340116,340151027,12,21,28,12,,,3,,1,,,57,,,,,,,12,12,
2017,340117,340151028,01,21,42,16,15,9,2,5,8,9,34,16,0,0,0,0,0,0,0,0,0
2017,340117,340151028,02,21,43,5,3,0,2,4,16,4,5,,,,,,,,,,
2017,340117,340151028,03,21,36,15,0,6,5,3,5,0,7,12,,,,,,,,,
2017,340117,340151028,04,21,36,10,4,10,2,4,3,0,20,19,10,1,1,4,0,0,10,10,0
2017,340117,340151028,05,21,38,2,2,0,0,0,6,0,12,18,0,0,0,0,0,0,0,0,0
2017,340117,340151028,06,21,36,4,0,0,2,0,4,0,29,4,0,0,0,0,0,0,0,0,0
2017,340117,340151028,07,21,23,9,9,0,2,4,3,3,21,19,9,0,0,4,0,0,9,9,0
2017,340117,340151028,08,21,31,11,6,0,5,5,3,0,20,6,0,0,0,0,0,0,0,0,0
2017,340117,340151028,09,21,32,12,12,0,5,4,2,2,5,20,0,0,0,0,0,0,0,0,0
2017,340117,340151028,10,21,40,13,2,0,3,4,2,0,12,22,13,0,0,4,0,0,13,13,0
2017,340117,340151028,11,21,37,15,15,0,5,5,3,3,0,25,13,,,,,,13,13,0
2017,340117,340151028,12,21,52,9,5,0,4,3,11,0,23,48,,,,,,,5,5,0
2017,340118,340141029,01,21,78,28,23,0,4,10,9,18,19,24,,,,,,,,,
2017,340118,340141029,02,21,67,25,21,0,2,9,10,8,23,31,0,0,0,0,0,0,0,0,
2017,340118,340141029,03,21,64,16,15,12,4,3,11,12,10,23,,,,,,,,,
2017,340118,340141029,04,21,71,18,12,18,5,7,10,17,6,14,9,,,,,,,,
2017,340118,340141029,05,21,79,17,16,12,4,5,6,12,17,11,17,0,0,5,0,0,17,0,0
2017,340118,340141029,06,21,52,9,7,0,1,2,4,15,12,11,12,0,0,0,0,0,0,0,0
2017,340118,340141029,07,21,56,14,11,7,2,1,4,10,10,16,14,0,0,1,0,0,14,0,0
2017,340118,340141029,08,21,72,21,17,21,4,2,11,15,13,16,21,1,1,0,0,0,21,0,0
2017,340118,340141029,09,21,54,16,11,16,2,3,8,9,31,9,16,0,0,3,0,0,16,0,0
2017,340118,340141029,10,21,64,16,12,16,4,1,2,13,4,4,16,,,,,,16,16,
2017,340118,340141029,11,21,60,24,18,24,4,0,4,10,0,9,24,1,1,0,0,0,24,0,0
2017,340118,340141029,12,21,61,16,8,4,5,7,9,9,4,13,16,,,,,,16,,
2017,340119,340141031,01,21,126,44,28,36,4,2,19,23,22,71,0,0,0,0,0,0,44,44,0
2017,340119,340141031,02,21,122,37,17,0,6,16,19,38,32,32,0,0,0,0,0,0,37,37,0
2017,340119,340141031,03,21,114,42,10,20,8,5,17,30,22,33,42,0,0,5,0,0,42,42,0
2017,340119,340141031,04,21,101,34,14,34,9,9,16,26,29,26,0,0,0,0,0,0,34,34,0
2017,340119,340141031,05,21,145,36,10,21,4,11,21,30,29,48,36,0,0,0,0,0,36,36,0
2017,340119,340141031,06,21,104,29,11,29,6,16,15,32,26,30,0,0,0,0,0,0,29,29,0
2017,340119,340141031,07,21,137,50,19,28,8,7,21,24,27,45,50,0,0,0,0,0,50,50,0
2017,340119,340141031,08,21,111,18,18,18,18,6,23,13,10,39,0,0,0,0,0,0,18,18,0
2017,340119,340141031,09,21,97,45,35,45,7,19,13,20,27,31,0,0,0,0,0,0,45,45,0
2017,340119,340141031,10,21,140,52,15,40,15,12,19,26,30,34,,,,,,,52,52,
2017,340119,340141031,11,21,137,57,19,53,11,14,20,23,32,39,,,,,,,52,52,
2017,340119,340141031,12,21,143,45,17,45,10,14,19,33,31,31,,,,,,,45,45,0
2017,340119,340152032,01,21,27,14,10,0,2,3,9,0,5,11,14,3,3,3,1,1,0,0,0
2017,340119,340152032,02,21,26,9,1,0,3,7,11,0,6,5,9,3,3,1,1,1,0,0,0
2017,340119,340152032,03,21,21,14,10,0,3,7,9,0,5,11,14,2,2,7,1,1,0,0,0
2017,340119,340152032,04,21,23,5,1,0,1,1,12,0,7,9,5,2,2,0,0,0,0,0,0
2017,340119,340152032,05,21,27,9,2,0,2,4,15,0,8,16,9,2,2,4,1,1,0,0,0
2017,340119,340152032,06,21,37,15,15,0,4,6,17,0,9,12,15,4,4,2,1,1,0,0,0
2017,340119,340152032,07,21,19,6,3,0,0,1,2,0,5,4,6,4,4,0,0,0,0,0,0
2017,340119,340152032,08,21,20,8,0,0,1,2,10,0,6,7,8,2,2,0,0,0,0,0,0
2017,340119,340152032,09,21,23,10,6,0,1,3,7,7,6,11,10,2,2,1,0,0,0,0,0
2017,340119,340152032,10,21,19,5,5,0,2,3,10,0,5,7,5,2,2,0,0,0,0,0,0
2017,340119,340152032,11,21,27,10,8,0,2,3,7,0,0,5,10,4,4,1,1,1,0,0,0
2017,340119,340152032,12,21,28,12,6,0,1,4,9,0,0,10,12,6,6,,,,,,
2017,340306,340361005,02,21,9,5,5,0,2,,,1,2,5,,,,,,,,,
2017,340306,340361005,03,21,16,12,12,2,8,2,0,1,2,8,0,0,0,0,0,0,0,0,0
2017,340306,340361005,04,21,23,13,13,0,7,1,2,3,7,12,,,,,,,,,
2017,340306,340361005,05,21,25,7,7,,6,2,5,3,14,12,7,,,2,,,7,,
2017,340306,340361005,06,21,21,12,12,,7,,3,2,5,12,12,1,1,,,,12,,
2017,340306,340361005,07,21,25,17,17,9,5,6,3,2,2,11,0,,,,,,17,17,0
2017,340306,340361005,08,21,22,6,6,6,4,2,2,5,9,4,6,0,0,0,0,0,6,6,0
2017,340306,340361005,09,21,30,15,15,15,1,2,1,7,8,13,15,0,0,2,,,15,0,0
2017,340306,340361005,10,21,40,18,18,18,6,4,1,7,15,14,18,,,4,,,18,18,0
2017,340306,340361005,11,21,51,15,15,15,3,1,5,11,0,14,15,,,1,,,15,,
2017,340306,340361005,12,21,32,13,13,12,3,2,7,6,,,13,0,0,2,,,13,13,0
2017,340306,340361006,01,21,16,5,3,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0
2017,340306,340361006,04,21,,,,,,,,,,,,,,,,,,,
2017,340306,340361006,06,21,2,1,,,,1,1,,,,,,,,,,,,
2017,340306,340361006,10,21,9,4,,4,3,2,5,3,,3,,,,,,,,,
2017,340306,340361006,11,21,14,8,,8,2,1,2,,,6,,,,,,,,,
2017,340306,340361006,12,21,28,12,0,,6,2,,,6,10,,,,,,,,,
2017,350146,350141044,01,21,68,23,23,23,4,5,26,7,21,22,,,,,,,,,
2017,350146,350141044,02,21,72,28,28,28,2,5,29,10,,,,,,,,,,,
2017,350146,350141044,03,21,83,22,22,22,6,8,26,10,18,12,,,,,,,,,
2017,350146,350141044,04,21,78,17,17,17,5,4,23,,25,40,,,,,,,,,
2017,350146,350141044,05,21,76,21,21,,9,12,26,,30,23,,,,,,,,,
2017,350146,350141044,06,21,82,28,28,28,2,10,27,,22,32,,,,,,,,,
2017,350146,350141044,07,21,84,29,29,29,5,13,30,,24,30,,,,,,,,,
2017,350146,350141044,08,21,86,34,34,24,9,6,37,,,32,,,,,,,,,
2017,350146,350141044,09,21,89,33,33,,5,10,36,,,30,,,,,,,,,
2017,350146,350141044,10,21,86,34,34,,4,8,35,,,31,,,,,,,,,
2017,350146,350141044,11,21,86,32,32,,4,10,38,,,29,,,,,,,,,
2017,350146,350141044,12,21,89,33,33,,5,9,36,,,42,,,,,,,,,
2017,350405,350452031,01,21,15,7,7,0,1,1,2,0,6,7,,,,,,,,,
2017,350405,350452031,02,21,16,8,6,0,3,2,1,0,4,8,,,,,,,,,
2017,350405,350452031,06,21,8,4,4,0,2,0,2,0,2,4,,,,,,,,,
2017,350405,350452031,07,21,5,1,1,0,1,0,2,0,2,2,,,,,,,,,
2017,350405,350452031,08,21,2,,,,,,1,0,1,1,,,,,,,,,
2017,350405,350452031,09,21,5,5,5,,,,,,3,5,,,,,,,,,
2017,350405,350452031,10,21,6,3,3,0,1,1,2,0,2,2,,,,,,,,,
2017,350405,350452031,11,21,10,8,8,0,0,1,2,0,5,7,,,,,,,,,
2017,350413,350441019,04,21,24,20,14,14,5,4,2,0,1,19,,,,,,,,,
2017,350413,350441019,05,21,9,7,7,0,4,2,2,0,2,,,,,,,,,,
2017,350413,350441019,06,21,23,10,10,0,5,6,5,0,7,0,,,,,,,,,
2017,350413,350441019,07,21,26,12,12,0,5,10,8,12,5,0,,,,,,,,,
2017,350413,350441019,09,21,7,7,7,0,4,0,0,0,6,7,,,,,,,,,
2017,350413,350441019,10,21,9,7,0,0,1,1,0,0,8,8,,,,,,,,,
2017,350413,350441019,11,21,1,1,,,,,,,,,,,,,,,,,
2017,350413,350441019,12,21,7,7,0,0,1,0,3,0,15,7,,,,,,,,,
2017,410207,410251024,01,21,2,,,,,,2,,1,,,,,,,,,,
2017,410207,410251024,02,21,3,2,2,,,1,,,,1,,,,,,,2,2,
2017,410207,410251024,03,21,10,6,6,,1,4,,,,2,,,,,,,6,6,
2017,410207,410251024,04,21,6,,,,,,,,2,3,,,,,,,,,
2017,410207,410251024,05,21,6,1,1,1,1,1,2,2,,,1,,,,,,1,1,
2017,410207,410251024,06,21,7,2,2,2,,,1,,2,2,2,,,,,,2,2,
2017,410207,410251024,07,21,4,,,,,,1,2,1,,,,,,,,,,
2017,410207,410251024,08,21,9,2,2,2,,,1,,1,2,2,,,,,,2,2,
2017,410207,410251024,09,21,6,2,2,2,,,,2,1,2,2,,,,,,2,2,
2017,410207,410251024,10,21,8,4,4,4,,,2,2,1,4,4,,,,,,4,4,
2017,410207,410251024,11,21,8,5,5,5,,,,,1,5,5,,,,,,5,5,
2017,410207,410251024,12,21,5,3,3,3,,,1,,,3,3,,,,,,3,3,
2017,410604,410641011,01,21,12,4,,4,,,2,2,0,4,,,,,,,,,
2017,410604,410641011,02,21,24,14,,14,4,4,4,4,,14,,,,,,,,,
2017,410604,410641011,03,21,25,13,,13,2,,3,,,6,,,,,,,,,
2017,410604,410641011,04,21,31,24,24,24,10,5,7,,10,22,,,,,,,,,
2017,410604,410641011,05,21,34,15,15,15,5,4,9,,10,30,,,,,,,,,
2017,410604,410641011,06,21,31,12,12,12,1,3,7,12,14,9,,,,,,,,,
2017,410604,410641011,07,21,37,28,28,28,7,5,5,5,15,23,,,,,,,,,
